id,source_uuid,historical_model_name,recovered_model_name,recovered_major_version,original_sha256,source_relative_path,source_dataset,metadata_revision
ai_suno_unknown_8bf8b928bda5edf9,5b1007f1-f6c3-4366-a900-06f58b6c56c1,unknown,chirp-v2,v2,ce4a9438f52a944df0dce9afbc2db4d398076c61a615f6a4aa28c45fa13d1f23,audio/5b1007f1-f6c3-4366-a900-06f58b6c56c1.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_8d7795d292fc1286,3b932691-8947-47aa-9a2d-4f6942503842,unknown,chirp-crow,v5,abf7d295c12a36154aa633570ba310461a8007c657eacfd002edd6633a2b5a63,audio/3b932691-8947-47aa-9a2d-4f6942503842.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_8ded041814fe1a0d,80c89e58-a494-4175-ab79-0073b1c2041d,unknown,chirp-fenix,v5.5,84f6bbb4d11fa174403eb10b77d95f666f5eaca792d78bb811d9e0e2d8db64d7,audio/80c89e58-a494-4175-ab79-0073b1c2041d.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_8ee43445a2ab1f7b,1f98f794-7498-4fa7-9b6f-bb6fab33a561,unknown,chirp-fenix,v5.5,5580a519b9fdb2933a3458e59559005f9e5173c6270d0adbeacfb29371fb219f,audio/1f98f794-7498-4fa7-9b6f-bb6fab33a561.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_8ff0e6c8b2091568,f683208e-0e3e-42e9-a255-b38088379080,unknown,chirp-crow,v5,1469b3b69d59258f0b406916d9d3259e55ba73d78fb13d558b6c01906a2e14ea,audio/f683208e-0e3e-42e9-a255-b38088379080.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_9221203068c94729,2ddc64cd-4608-47aa-acf3-b6aa2a94a553,unknown,chirp-crow,v5,da85432ff20adfa54d337a2d2f6bcd6a990e3bd878e195113742fcf9feb68000,audio/2ddc64cd-4608-47aa-acf3-b6aa2a94a553.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_9265048a2d51cfcf,fcf5f84b-90f5-4e9f-8d4d-ec32fa5cbc8a,unknown,chirp-crow,v5,e0f7f50ac733a92ca882c8923f48e49aaba4f52058ce443e85658dc0f48bdd68,audio/fcf5f84b-90f5-4e9f-8d4d-ec32fa5cbc8a.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_933bb2cf54935f0b,4e920127-93cd-4c76-9df2-da71411cdf4d,unknown,chirp-fenix,v5.5,374fd88f473eabe90a8536c7d989e2295349835fad354337470bc6be4bb27afe,audio/4e920127-93cd-4c76-9df2-da71411cdf4d.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_9547b3135fbee5dc,5852c17b-51aa-4c3a-9724-088b08ba67f2,unknown,chirp-fenix,v5.5,f76136069f0a448ce5ebf63ed7eb435a3d37c4902544dd9ff4b72ff28ea82d19,audio/5852c17b-51aa-4c3a-9724-088b08ba67f2.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_954ef275fb76164d,08f51d4c-31aa-470d-9191-e5705899b8ea,unknown,chirp-fenix,v5.5,f9a5b7cfd544fbadba23322de829621fe9182b8ede3d93fd0f8a6abdec1464c3,audio/08f51d4c-31aa-470d-9191-e5705899b8ea.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_95d1796068fbb8e2,277ee5aa-ebe5-4817-855b-ab9591291f8a,unknown,chirp-fenix,v5.5,d7ae220f0cb279c675e043f7f860deb6f6caacd06ee15adadb7b8c01e9216d86,audio/277ee5aa-ebe5-4817-855b-ab9591291f8a.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_97ab2e1e8c0e8cbc,139152e9-25c0-47da-b7a3-385ce4a3d1c4,unknown,chirp-crow,v5,f755bdcc9f2aa9b76b79cc63bf4c76af259975bd5f89002c410b11f369433a1c,audio/139152e9-25c0-47da-b7a3-385ce4a3d1c4.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_993674b1a6a2f295,7284c093-77db-4408-9670-880723cce9fb,unknown,chirp-fenix,v5.5,1b58cb3b93fd5289d037ece21023ddf3b24f4ca720dc1ef46528bb6da5c8e481,audio/7284c093-77db-4408-9670-880723cce9fb.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_9ad5cdabf9795fb9,60f95b89-2b81-4af6-84d5-692935122505,unknown,chirp-fenix,v5.5,a63e497285a4c7cf65e84c4521f3930e4553f84f9db265468c3cd7012cc71c34,audio/60f95b89-2b81-4af6-84d5-692935122505.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_9c661f1d206f6258,1f8e1a11-e015-45a5-914a-96a70e212fdd,unknown,chirp-fenix,v5.5,60e2cad88e77f2f7f350142bb1d9fea73e4e8154a27828709d4eb250417d3458,audio/1f8e1a11-e015-45a5-914a-96a70e212fdd.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_9daee49b4b58018c,cdc6a355-e7c5-4a1d-91e4-ad87059a2f79,unknown,chirp-fenix,v5.5,2b50746b42e392ca8f8d88c4b2172a1ff72b3d9ed0a1361bb10cd7fb2765c679,audio/cdc6a355-e7c5-4a1d-91e4-ad87059a2f79.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_9ee9d919fe42d18a,e7186e78-1da2-423e-a9b1-709ea46baf02,unknown,chirp-crow,v5,0b5c6187f096278a77707ab7fe8f145d2657e8f97d1adeefd48120a94b87479b,audio/e7186e78-1da2-423e-a9b1-709ea46baf02.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_9f0e646aeddbed9e,cffb8581-5c61-4d9d-b7fc-ff1d01b6586c,unknown,chirp-fenix,v5.5,fda4db74eb511fbbf0559d35b808be84b1fbcbd923fbd19731a037143d39737e,audio/cffb8581-5c61-4d9d-b7fc-ff1d01b6586c.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_9f1b71a4f4d1ba8f,17973d17-9be6-4534-9daa-562ed94f5ea0,unknown,chirp-fenix,v5.5,21ca372f855af5c9cdab731a0e63b8021d3b13838bf5cf051a20b825531fa02c,audio/17973d17-9be6-4534-9daa-562ed94f5ea0.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_a06eb225419de896,f60a70ef-6aae-4cea-9941-17d5130b04a2,unknown,chirp-crow,v5,1a6d7ef3238ff5c407f71ebf415f9ec2b0c4761aff83e3eb3beceb184c1a7c94,audio/f60a70ef-6aae-4cea-9941-17d5130b04a2.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_a08f0f1835380461,3307f618-5156-41f5-9504-92e8b356abe4,unknown,chirp-fenix,v5.5,29ff363d7a0782eeeb736a891882933eb0c22a72fef996adcf32765d43a8c626,audio/3307f618-5156-41f5-9504-92e8b356abe4.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_a127d199bcf8c4da,21e81d24-049b-4514-994d-e27524b50ecf,unknown,chirp-crow,v5,b9f36002e1e79980f9b7e98810930950e49ba219bb82e3b7958370e549023114,audio/21e81d24-049b-4514-994d-e27524b50ecf.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_a4aea884aa0e8a86,bb8ffd69-c3e1-4c91-9154-7937271af5be,unknown,chirp-fenix,v5.5,8bf84bd08c616f793abd4e4db6c7461df382d4d25672bc0be0522dc56ec2b3d7,audio/bb8ffd69-c3e1-4c91-9154-7937271af5be.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_a5372e36fce3d7bc,b22e906d-9727-4bae-92df-f6e7bf913b85,unknown,chirp-fenix,v5.5,5a36b1cb89474c31a18adcd9b89572db120006caaaff05f61decc3b2054d263e,audio/b22e906d-9727-4bae-92df-f6e7bf913b85.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_a67efe2cc9d08467,09d221ce-3ce7-44d6-80de-ea661b56ca19,unknown,chirp-crow,v5,81261a76f14fe623e26a6aa539590ad2e11ad3fd46493482e1ff206831031fd0,audio/09d221ce-3ce7-44d6-80de-ea661b56ca19.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_a6a9bcc737b306b2,446a430f-2745-47c7-807f-d5b2c5dd55f4,unknown,chirp-v4,v4,386b049c27bb47811aff3c90148a76cbbf31f157d81fd17b311caf44a075cb38,audio/446a430f-2745-47c7-807f-d5b2c5dd55f4.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_a7a55318d29f4cbf,4f81f7b9-fe2b-42df-97d4-df718d436616,unknown,chirp-crow,v5,74e543c29a1437aed0b33db6910c5920d6a80772c323d7b1a6af0f6eb1934979,audio/4f81f7b9-fe2b-42df-97d4-df718d436616.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_a7b309dfcd835921,10258cce-8a12-4424-ab58-549bbb98b6f6,unknown,chirp-crow,v5,e1d961520a096edef739e113fcae02b3cf31f1ee241ffd9c57ee0a317185c1da,audio/10258cce-8a12-4424-ab58-549bbb98b6f6.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_aa1504712a97a523,9343d1b0-3bcd-41eb-a1e8-95951414dd9f,unknown,chirp-crow,v5,e43e3641618d9b7532d8fa4b2f571798ef84c1847706a5294fe7ad76ac45ff7b,audio/9343d1b0-3bcd-41eb-a1e8-95951414dd9f.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_aa229d4d970b8d62,ace3bb8d-1ee9-4d3f-8b5a-3c5371936006,unknown,chirp-fenix,v5.5,833463ed6a17eb3bb09bb5ddb775a65d1ca1f75018107302668afa102f09b15d,audio/ace3bb8d-1ee9-4d3f-8b5a-3c5371936006.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_aa64cb31e8354f22,cb3ad248-4946-4c91-9dba-4433a16afe7b,unknown,chirp-fenix,v5.5,ce0333ae0d351b2fd7f8699ba897af0598453e9bf1ca10846d19ff52df9d3da3,audio/cb3ad248-4946-4c91-9dba-4433a16afe7b.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_ab3d0eafde26a5d4,e91989c8-fe3a-45fe-90c7-6c0110f8219b,unknown,chirp-crow,v5,9f5f0aedbfd3fe095bb1b63b1c07bc766f8caa554c9922537c5ce4c27c41bd38,audio/e91989c8-fe3a-45fe-90c7-6c0110f8219b.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_ac4fbc26f421cc61,75a85d6a-029d-4e26-9e49-e342c4f7636e,unknown,chirp-fenix,v5.5,ec4f91f3522f25e25ac309c9899a55542b320fa32fa895e1916940f86ac2ebbe,audio/75a85d6a-029d-4e26-9e49-e342c4f7636e.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_add0e33abcc8dedf,13d24818-f65d-4a97-b75b-9efbd646e7c8,unknown,chirp-crow,v5,d44900b618139a0b9ce8d8cb5e19aca4a45617b2e1d8dadf89e6960725e3c14d,audio/13d24818-f65d-4a97-b75b-9efbd646e7c8.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_ae07f291c657f707,745943f5-5424-4ba7-98a0-50ec14f2c2e0,unknown,chirp-crow,v5,155edb23f9823dd97014ef648a9720d75d0ac768f810a6ee433d27eba84313da,audio/745943f5-5424-4ba7-98a0-50ec14f2c2e0.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_afb94a05d7b2ae8e,0f02db48-bdb6-4f2c-956c-16c71a1fbc51,unknown,chirp-fenix,v5.5,64c34e5064be38f0a0790cfe700cea9dc1411448102e8de912b976f19d5153d4,audio/0f02db48-bdb6-4f2c-956c-16c71a1fbc51.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_b00a975eb09bac64,b8f17087-d73d-486d-9e66-39d8b311b2ca,unknown,chirp-crow,v5,83fab702fbf655db23bdb1fd372e254d09250a86e1f1494d643117732f41fd4f,audio/b8f17087-d73d-486d-9e66-39d8b311b2ca.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_b021bf73d734a006,08c2a601-e7ae-4e5b-a635-0a3e87164d8c,unknown,chirp-fenix,v5.5,d8bbdd16237dcd4005e13d857170d4bf3de6a3bda0ca8d81d8122a953ede3f15,audio/08c2a601-e7ae-4e5b-a635-0a3e87164d8c.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_b1969126cc649dc4,22cc6db0-5d58-4d62-950c-6ebfa9531616,unknown,chirp-crow,v5,eafe2c99a4796cffae28e5aa851a8d7daf22eecc16b463b02b9703ad6ead847b,audio/22cc6db0-5d58-4d62-950c-6ebfa9531616.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_b4ec5975c599e28f,bdbedfbc-1697-4090-a6b0-a89955f58092,unknown,chirp-v4,v4,2270289f86200ee404e13456421e468e4bc397cd62d3d4805eec23e73a5154d3,audio/bdbedfbc-1697-4090-a6b0-a89955f58092.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_b7227007b94af61d,eed1a48f-6c8c-4b06-a2ab-77e632cee1ec,unknown,chirp-crow,v5,2076af5912b9d7df06d4210a29e2ba97f0b8c420f489ed1c5fe7e2074508d872,audio/eed1a48f-6c8c-4b06-a2ab-77e632cee1ec.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_b97bf85b58ba3c7a,adf57ed4-61fb-44dc-8699-8de2988626d1,unknown,chirp-crow,v5,3183d64911509f924bbb70f7afa977e630aaf32f287278b79e6d937046e462e5,audio/adf57ed4-61fb-44dc-8699-8de2988626d1.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_bcf08c6fcfc59e15,d6f856eb-c16d-4d79-82ae-0509743392e1,unknown,chirp-fenix,v5.5,c0ee2cadf874f5b7e18c4fb23f8388a5ec2102af9c24c6ed67c9d87ca4b2adb8,audio/d6f856eb-c16d-4d79-82ae-0509743392e1.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_bd116323a7a6e8fe,89c6b531-3d35-4051-998b-58d77bf2f677,unknown,chirp-crow,v5,463781486d10b354ef42c6058b240f374bf6918ccaac51892cceebc8537b7c73,audio/89c6b531-3d35-4051-998b-58d77bf2f677.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_be9155d8d1063149,a05f3a58-2720-4d5c-bd37-b7d5b9f9340f,unknown,chirp-fenix,v5.5,6ed19733735ed232365ef3ab509f6e737288a4e895262b00f1f0e9b7493281dd,audio/a05f3a58-2720-4d5c-bd37-b7d5b9f9340f.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_bef081aca1634564,6adc36b0-3d2b-47b2-b35c-f2d16a04e0ba,unknown,chirp-fenix,v5.5,69699cf96d50e1b12afe852c35a72d1d8af2e60abe671a67951013fa44bbb399,audio/6adc36b0-3d2b-47b2-b35c-f2d16a04e0ba.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_bf1eb63799ada69c,2f147366-46c2-425b-a2df-875da32e4130,unknown,chirp-fenix,v5.5,fc10e01b8280925d00eb6bb20245ddf7d6600e9a0dcb0132f320de183335a1a6,audio/2f147366-46c2-425b-a2df-875da32e4130.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_c003c16f0a4e9ed6,d3c81e91-ec57-4169-80a4-05985d159b0d,unknown,chirp-crow,v5,f2097254ae4ddf2f40b50107ecb3ae70fe80c3aa115446335401ea4ff17c23f5,audio/d3c81e91-ec57-4169-80a4-05985d159b0d.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_c052fdc3f3825c87,1814ce3e-a0b8-4a20-9d61-6c0f3cbcf8a1,unknown,chirp-crow,v5,49e197b0ebb0f182788890e243f6afa313e89ad58332e4275f931689ef321e50,audio/1814ce3e-a0b8-4a20-9d61-6c0f3cbcf8a1.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_c45dac766e7f88d5,b682ea2e-7874-4dfa-a24e-836857b66591,unknown,chirp-fenix,v5.5,7a0e41b0c98dec8dc408d8b8dcd3dedd6ee180569e41b6eb328532f6a80c3753,audio/b682ea2e-7874-4dfa-a24e-836857b66591.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_c5bf78ac3d273809,430a093d-95ae-4acc-a280-c030fad3a640,unknown,chirp-v3,v3.5,936598bb561ed22223f4a030e2687e78160efc5079144e77bf6a6c0eed4ea617,audio/430a093d-95ae-4acc-a280-c030fad3a640.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_c697cb50bf6fcb99,a4e737ed-6e52-412e-b65e-a628c27dc405,unknown,chirp-fenix,v5.5,4b305a55bd4568ae329353498039b694ffc04ed345bcba32e73994574d4460bd,audio/a4e737ed-6e52-412e-b65e-a628c27dc405.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_c80ae1fcdc5d45a0,6d53c624-3bcc-4fe0-be0d-5719a74f0b03,unknown,chirp-fenix,v5.5,3b886c9d6150f48d1cca2f01eca9a71f25925f6997538e34a64d961db23fde29,audio/6d53c624-3bcc-4fe0-be0d-5719a74f0b03.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_c9715b54c048931f,810bb772-a687-420e-929c-7af34e6cad30,unknown,chirp-fenix,v5.5,c1c89a52b4fca0f909730a60c044a297671d7bf37bd19a2b9396c7fe27fab270,audio/810bb772-a687-420e-929c-7af34e6cad30.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_cad5669570966e26,2202ce6f-f96a-45d9-951f-b48c26a12bae,unknown,chirp-crow,v5,50ca72432e713d63263bce9bb687178d57fe4ca1dd91a275839a72ed421bb538,audio/2202ce6f-f96a-45d9-951f-b48c26a12bae.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_cb5216d986bb06a4,13bc18dd-f257-4891-b13a-45aa68d410b4,unknown,chirp-fenix,v5.5,23f89a360649205943ed102a14b65cc59cc3e8072252ef01427feaf0c18ac82a,audio/13bc18dd-f257-4891-b13a-45aa68d410b4.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_cda6e4aaa541aed9,ef2f75c5-236d-4b54-bbfd-4ad8600a958b,unknown,chirp-crow,v5,f369418709c872f0073b64751bd8bbbfd97277cd2914655bf73a53b9ea32070d,audio/ef2f75c5-236d-4b54-bbfd-4ad8600a958b.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_cddbfb2ec30d6426,1ba7dabf-2ace-464d-845e-2fa60e1052dc,unknown,chirp-fenix,v5.5,1fae66a0d76539281d631dfe21edd29b1828506c1a09d9c51bc14f5a6e22e86c,audio/1ba7dabf-2ace-464d-845e-2fa60e1052dc.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_cf019cd2fd5f5782,071f8be6-c373-4ef4-9829-501b2ade99c5,unknown,chirp-crow,v5,4ebc1614142ebb3933c52e4c057638af408d010343df8874bd2584a5c8822759,audio/071f8be6-c373-4ef4-9829-501b2ade99c5.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_cf573c83ccff7b4a,ddb3a090-c70e-449e-8ba4-8ee9fbe03fc4,unknown,chirp-crow,v5,4da4d7ff8c75d1f8814203a69f42b702cf771295615a22152d87b4a0511b6ba6,audio/ddb3a090-c70e-449e-8ba4-8ee9fbe03fc4.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_cf65d12167670358,0fb1b3aa-0192-4d8c-a641-73415a870c6d,unknown,chirp-fenix,v5.5,e388e182f2e20844c52bb496b9f6dc19af875f6445542eff8fb2694ea727c406,audio/0fb1b3aa-0192-4d8c-a641-73415a870c6d.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d118c1765d0f4abe,1a5b16f1-ccd7-4e09-8a64-cbadefce5247,unknown,chirp-crow,v5,d0bb8e488281ccd1837f125b9845b64bc9e81b378b4d678293172c8b7a915580,audio/1a5b16f1-ccd7-4e09-8a64-cbadefce5247.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d20a9d8706284c45,ebcb2633-01a0-484d-a9b9-ac48b929b652,unknown,chirp-crow,v5,c5b12b18d216cdaebf5b1e4a72b833a008853d4debe6d1e90159899b8dedf933,audio/ebcb2633-01a0-484d-a9b9-ac48b929b652.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d26545b665efc516,5c5aae2b-03a9-4d02-83ad-ce70545f5123,unknown,chirp-fenix,v5.5,4edcbfca8487e3b2ebb1f83f8fd6d28b77d513443d97f376fdf6486cf2542c6e,audio/5c5aae2b-03a9-4d02-83ad-ce70545f5123.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d2d381f5e4ac9576,7fc58e78-e7f6-4c71-900e-98a0fa582a3b,unknown,chirp-fenix,v5.5,52250030b0c40ef205a8e6bd11ba9489b2d9935bfe5c295c9c7059e3deebc54b,audio/7fc58e78-e7f6-4c71-900e-98a0fa582a3b.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d31c97469e64356c,00a13cec-21c3-44cb-9687-8d32ba427c79,unknown,chirp-auk,v4.5-all,86c3ee04c92068d412f737e5a4a1e0cfd36edfbff8c33097b7a5f68c266b414c,audio/00a13cec-21c3-44cb-9687-8d32ba427c79.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d35e32346d902c7a,f0dae54f-332c-49c7-a01a-888a799432fc,unknown,chirp-crow,v5,9797c6c2768bc11206c6edec65678aba4956fafba7173dad8713b83247067f5f,audio/f0dae54f-332c-49c7-a01a-888a799432fc.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d4a2d96ac6a9c278,c0505bfe-871d-44e6-bcd8-807521add5ba,unknown,chirp-fenix,v5.5,e30074df260020c2d09793f856dfced68ad468a2e7c622034612d7d1d9598115,audio/c0505bfe-871d-44e6-bcd8-807521add5ba.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d652c9c3073b38c5,c27b0b13-3e10-4eda-bb18-a56718da8fce,unknown,chirp-crow,v5,a23ff4cfa612e22df694572e21eb8cca93e6168748dd43075b474ccf43fcd0fa,audio/c27b0b13-3e10-4eda-bb18-a56718da8fce.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d67c4f3686d23d2b,35b73e5e-27df-4062-92e8-b8c4bc472207,unknown,chirp-crow,v5,240d55ec13bcf4a188ea9a5e9f9624c75efbf1c6421f9f84ea4bc6145a662b42,audio/35b73e5e-27df-4062-92e8-b8c4bc472207.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d706ef1c1f3be00e,e530017e-aa8a-46e9-bac9-c47ef52c6d8f,unknown,chirp-fenix,v5.5,be85f4b01905fa35ba8ba5453b48657c49d4d3f7a92370bde03bc182cba798f3,audio/e530017e-aa8a-46e9-bac9-c47ef52c6d8f.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d784e8e1c3ef4452,a47385d9-a75f-46ee-9f53-41fced47c7e8,unknown,chirp-fenix,v5.5,0f5bd780c45bbfc36f9b0d000674757662315e5ee8bd2dde97ac863435447f67,audio/a47385d9-a75f-46ee-9f53-41fced47c7e8.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
ai_suno_unknown_d7ec12cdbffeb70f,9008510b-4f85-4d03-a22f-078a13f524cd,unknown,chirp-fenix,v5.5,7e2a084aa3f0d87103eae52b9e932c6b7d282af4e9f33708376ac187e25da13d,audio/9008510b-4f85-4d03-a22f-078a13f524cd.mp3,Kukedlc/suno-ai-music-dataset,bdff424e70c10ef62dca13ba43659ad9e7e1fcdb
