id,view,source_group,role,feature_status,s16_feature_status,s8_feature_status,d_feature_status,r_feature_status,p_feature_status,published_original_path,published_original_revision
aime_stable_audio_v1_03762,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03763,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03764,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03765,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03766,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03767,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03768,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03769,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03770,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03771,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03772,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03773,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03774,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03775,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03776,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03777,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03778,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03779,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03780,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03781,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03782,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03783,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03784,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03785,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03786,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03787,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03788,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03789,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03790,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03791,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03792,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03793,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03794,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03795,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03796,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03797,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03798,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03799,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03800,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03801,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03802,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03803,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03804,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03805,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03806,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03807,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03808,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03809,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03810,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03811,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03812,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03813,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03814,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03815,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03816,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03817,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03818,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03819,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03820,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03821,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03822,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03823,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03824,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03825,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03826,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03827,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03828,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03829,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03830,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03831,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03832,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03833,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03834,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03835,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03836,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03837,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03838,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03839,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03840,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03841,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03842,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03843,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03844,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03845,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03846,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03847,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03848,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03849,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03850,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03851,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03852,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03853,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03854,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03855,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03856,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03857,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03858,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03859,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03860,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03861,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03862,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03863,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03864,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03865,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03866,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03867,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03868,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03869,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03870,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03871,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03872,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03873,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03874,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03875,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03876,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03877,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03878,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03879,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03880,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03881,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03882,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03883,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03884,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03885,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03886,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03887,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03888,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03889,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03890,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03891,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03892,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03893,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03894,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03895,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03896,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03897,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03898,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03899,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03900,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03901,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03902,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03903,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03904,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03905,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03906,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03907,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03908,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03909,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03910,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03911,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03912,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03913,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03914,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03915,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03916,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03917,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03918,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03919,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03920,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03921,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03922,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03923,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03924,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03925,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03926,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03927,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03928,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03929,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03930,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03931,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03932,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03933,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03934,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03935,10s,Stable Audio v1,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_stable_audio_v1_03936,10s,Stable Audio v1,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
