id,view,source_group,role,feature_status,s16_feature_status,s8_feature_status,d_feature_status,r_feature_status,p_feature_status,published_original_path,published_original_revision
aime_udio_04856,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04857,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04858,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04859,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04860,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04861,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04862,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04863,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04864,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04865,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04866,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04867,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04868,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04869,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04870,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04871,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04872,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04873,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04874,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04875,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04876,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04877,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04878,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04879,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04880,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04881,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04882,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04883,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04884,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04885,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04886,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04887,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04888,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04889,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04890,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04891,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04892,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04893,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04894,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04895,30s,Udio,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04896,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04897,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04898,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04899,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04900,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04901,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04902,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04903,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04904,30s,Udio,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04905,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04906,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04907,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04908,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04909,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04910,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04911,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04912,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04913,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04914,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04915,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04916,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04917,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04918,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04919,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04920,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04921,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04922,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04923,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04924,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04925,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04926,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04927,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04928,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04929,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04930,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04931,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04932,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04933,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04934,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04935,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04936,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04937,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04938,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04939,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04940,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04941,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04942,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04943,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04944,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04945,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04946,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04947,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04948,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04949,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04950,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04951,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04952,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04953,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04954,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04955,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04956,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04957,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04958,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04959,30s,Udio,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04960,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04961,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04962,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04963,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04964,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04965,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04966,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04967,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04968,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04969,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04970,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04971,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04972,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04973,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04974,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04975,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04976,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04977,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04978,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04979,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04980,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04981,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04982,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04983,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04984,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04985,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04986,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04987,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04988,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04989,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04990,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04991,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04992,30s,Udio,development,complete,computed,computed,eligible,eligible,eligible,,
aime_udio_04993,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04994,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04995,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04996,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04997,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04998,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_04999,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
aime_udio_05000,30s,Udio,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_maestro_0001,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0001.wav,3df27294dec391004b336c880e51475c84fc1c89
human_maestro_0002,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0002.wav,3df27294dec391004b336c880e51475c84fc1c89
human_maestro_0003,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0003.wav,3df27294dec391004b336c880e51475c84fc1c89
human_maestro_0004,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0004.wav,3df27294dec391004b336c880e51475c84fc1c89
human_maestro_0005,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0005.wav,3df27294dec391004b336c880e51475c84fc1c89
human_maestro_0006,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0006.wav,3df27294dec391004b336c880e51475c84fc1c89
human_maestro_0007,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0007.wav,3df27294dec391004b336c880e51475c84fc1c89
human_maestro_0008,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0008.wav,3df27294dec391004b336c880e51475c84fc1c89
human_maestro_0009,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0009.wav,3df27294dec391004b336c880e51475c84fc1c89
human_maestro_0010,30s,human_maestro_v3,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0010.wav,3df27294dec391004b336c880e51475c84fc1c89
human_maestro_0011,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0011.wav,2906f2661eef68057807bf49d4cfee8fe297195e
human_maestro_0012,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,eligible,audio/human_maestro_v3/originals/human_maestro_0012.wav,2906f2661eef68057807bf49d4cfee8fe297195e
human_maestro_0013,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0013.wav,2906f2661eef68057807bf49d4cfee8fe297195e
human_maestro_0014,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0014.wav,2906f2661eef68057807bf49d4cfee8fe297195e
human_maestro_0015,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0015.wav,2906f2661eef68057807bf49d4cfee8fe297195e
human_maestro_0016,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0016.wav,2906f2661eef68057807bf49d4cfee8fe297195e
human_maestro_0017,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0017.wav,2906f2661eef68057807bf49d4cfee8fe297195e
human_maestro_0018,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0018.wav,2906f2661eef68057807bf49d4cfee8fe297195e
human_maestro_0019,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0019.wav,2906f2661eef68057807bf49d4cfee8fe297195e
human_maestro_0020,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0020.wav,2906f2661eef68057807bf49d4cfee8fe297195e
human_maestro_0021,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0021.wav,aac652d30aa1e4b22c229384506644712ee9424a
human_maestro_0022,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0022.wav,aac652d30aa1e4b22c229384506644712ee9424a
human_maestro_0023,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0023.wav,aac652d30aa1e4b22c229384506644712ee9424a
human_maestro_0024,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0024.wav,aac652d30aa1e4b22c229384506644712ee9424a
human_maestro_0025,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0025.wav,aac652d30aa1e4b22c229384506644712ee9424a
human_maestro_0026,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0026.wav,aac652d30aa1e4b22c229384506644712ee9424a
human_maestro_0027,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0027.wav,aac652d30aa1e4b22c229384506644712ee9424a
human_maestro_0028,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0028.wav,aac652d30aa1e4b22c229384506644712ee9424a
human_maestro_0029,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0029.wav,aac652d30aa1e4b22c229384506644712ee9424a
human_maestro_0030,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0030.wav,aac652d30aa1e4b22c229384506644712ee9424a
human_maestro_0031,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,eligible,audio/human_maestro_v3/originals/human_maestro_0031.wav,f28fa564db89a0c0a1863bde1ae91e7db94da223
human_maestro_0032,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0032.wav,f28fa564db89a0c0a1863bde1ae91e7db94da223
human_maestro_0033,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0033.wav,f28fa564db89a0c0a1863bde1ae91e7db94da223
human_maestro_0034,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0034.wav,f28fa564db89a0c0a1863bde1ae91e7db94da223
human_maestro_0035,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0035.wav,f28fa564db89a0c0a1863bde1ae91e7db94da223
human_maestro_0036,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,eligible,audio/human_maestro_v3/originals/human_maestro_0036.wav,f28fa564db89a0c0a1863bde1ae91e7db94da223
human_maestro_0037,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0037.wav,f28fa564db89a0c0a1863bde1ae91e7db94da223
human_maestro_0038,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0038.wav,f28fa564db89a0c0a1863bde1ae91e7db94da223
human_maestro_0039,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0039.wav,f28fa564db89a0c0a1863bde1ae91e7db94da223
human_maestro_0040,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0040.wav,f28fa564db89a0c0a1863bde1ae91e7db94da223
human_maestro_0041,30s,human_maestro_v3,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0041.wav,b14ca284b59bf38ecf51b73b7fa6c79b43ae8d79
human_maestro_0042,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0042.wav,b14ca284b59bf38ecf51b73b7fa6c79b43ae8d79
human_maestro_0043,30s,human_maestro_v3,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,audio/human_maestro_v3/originals/human_maestro_0043.wav,b14ca284b59bf38ecf51b73b7fa6c79b43ae8d79
