id,model,hf_dataset,hf_main_revision,hf_parquet_revision,hf_original_id,source_parquet,source_row_number,raw_sha256,original_sample_rate,original_channels,original_duration_s,standardized_sha256,standardized_relpath,crop_start_s,historical_role,historical_group_id
aime_musicgen_medium_00749,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00749,0031.parquet,25,707d6f8840b147f941fc4c8694a2abed9cf3be35ee0913e187a9efc00601cf2d,32000,1,10.18,798188178d531d5a3cfd8c899588647610b839f2305163eaca2e76aa2f84eb72,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00749.flac,0.000549,development,aime:fc49717c123f4e87
aime_musicgen_medium_00750,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00750,0031.parquet,26,d6b0ea3cc94caa2a291bda14b0547548c114f78694d05c99994e80c7cda78af9,32000,1,10.18,24913b2fd92659be143d2feb89d2930782fb4e1221c7fdad24c9703dbbab5bb6,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00750.flac,0.027075,development,aime:70309723ea52fa11
aime_musicgen_medium_00751,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00751,0031.parquet,27,9a829e480dc38bd64a067e920bc7580fab2e0d7e1ae527d712123310e2261ea4,32000,1,10.18,eb8d1a2282cdc465828ea5f9fa3d132dce400cdafc58d2bce9c19ed8012ba2c5,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00751.flac,0.09294,development,aime:caf9c57c9c6b66c0
aime_musicgen_medium_00752,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00752,0031.parquet,28,da362a17519aeed006e746e962baa023163fd7a26897d84a1f03e07369d5d806,32000,1,10.18,ef0c011c53b48ea746c5910c175fd576972657fe8b46211a560564c43ad678cd,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00752.flac,0.177955,development,aime:3430b81b79cb1927
aime_musicgen_medium_00753,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00753,0031.parquet,29,d7ad7504842504859be770df6a2db9472c4e935ac2d9963d34bd134cd52d0718,32000,1,10.18,8ad0a65f5cc69a8101853a226e515e1b74fd55d2a423e03aaa806689dc03c7c2,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00753.flac,0.09908,development,aime:b4389eb774e0f409
aime_musicgen_medium_00754,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00754,0031.parquet,30,cb16f796c08ace7afed8d44116d20685f21f3f45cf5b0d396f1abe4a32759ffc,32000,1,10.18,b8594da0ff8c863488a2741fde4ec875fcc319de637fb67af971501a90880f81,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00754.flac,0.093877,development,aime:3004141521c2daae
aime_musicgen_medium_00755,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00755,0032.parquet,0,2929e7eba3ff285b034874dea7c41ecab9464d0bbec80014deb1f62643c9829a,32000,1,10.18,60f755306c61ee6ab326acbe6eea53c6131088746c3cd1c0517f5be0545fd856,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00755.flac,0.118227,development,aime:07701faf6bbdab87
aime_musicgen_medium_00756,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00756,0032.parquet,1,848fb201a2bbf662bea403a075a92aa1885b01f4b2e91cb57ab6fd37fce382a6,32000,1,10.18,6deffb28e100c7333a8698f6dd2892f4995d2d444c1cf4bda94557be6e7eb21b,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00756.flac,0.039067,development,aime:5d52cda3b6d031fd
aime_musicgen_medium_00757,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00757,0032.parquet,2,529454a500228024bff2913260628eafa159c1dcfb17a5e23561e193632df204,32000,1,10.18,20fd73831bdd4e703c00877857cd49b157ac9f82de3b0cdbab85bdd12a05528f,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00757.flac,0.159282,development,aime:ea2edd7921857791
aime_musicgen_medium_00758,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00758,0032.parquet,3,8442308be75589a5122356c4586dfdc0497c3cd91de2d2cd8ece504e6ac659eb,32000,1,10.18,13bfa3c31f245cb82bab68bd6ccbe020aec7a174748c5636c9fe3a7e036b0b87,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00758.flac,0.051675,development,aime:4d1c88953b1ec259
aime_musicgen_medium_00759,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00759,0032.parquet,4,fd277e201c886be3d1fab7089885ce3922a0e1b3f1d8a7cf8213220150a79e6b,32000,1,10.18,efbde50f6961532009e06e9036d9318553b27b411fa8f6ad850082667733e869,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00759.flac,0.099546,development,aime:67117b173635a814
aime_musicgen_medium_00760,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00760,0032.parquet,5,4d9308a8a7220f0cd625b7ce09e0c3373902e32f81dfb2e5e57d1071c5aeaba9,32000,1,10.18,01b070afd50d444bc14ceb59a4d5d85bbd851914e65cd13c32f3b6fab46267ca,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00760.flac,0.050425,development,aime:633ffe4189fc084e
aime_musicgen_medium_00761,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00761,0032.parquet,6,f31d9cfbbcb694aa07deff1ef13a2d6f1a942886ae23d65942d43bc94a76cc21,32000,1,10.18,40e560ea5b4adfff391172d847214484902769d17d1f16c87f088239397c7d03,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00761.flac,0.136689,development,aime:d7814e8776d66091
aime_musicgen_medium_00762,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00762,0032.parquet,7,1e17454ea98f8a2f8c3cac4a037b4bbfb5d9784ad5bc30200dc10a17b18dc606,32000,1,10.18,21efa91b835cb384b631a6f7938b6920da24f18a62987cacd2833b650e04f864,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00762.flac,0.007832,development,aime:42464e960b586cde
aime_musicgen_medium_00763,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00763,0032.parquet,8,941ebc840f27ebd211de7895b82ca3931ffa33861d6fea702afde1b33ed35f65,32000,1,10.18,271c2895f242abb77125f1c5a9baf3d0bf9208f948ea243b113fed222d19c5b6,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00763.flac,0.175541,development,aime:937c51820ea19c96
aime_musicgen_medium_00764,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00764,0032.parquet,9,1680557cce2f9b1ae9a206f5913c7a26b3982cff6d959b19ef8d6372192f50c4,32000,1,10.18,82176ae3d652a5e129ce5b23729f0aa983c3d2a1d4c7c818d054f7d7965359f4,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00764.flac,0.064361,development,aime:fd3a59c2c6578b83
aime_musicgen_medium_00765,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00765,0032.parquet,10,447b6b78c763ba52e0b43ff7fb68a0cf21b35e83327c4e3f1786d3b9d99db25c,32000,1,10.18,18bed20bf249c90dfc7af353e41af8b896a82ef4f1cf748c84e50fc50da111a3,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00765.flac,0.133938,development,aime:9be5109f6421f2c6
aime_musicgen_medium_00766,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00766,0032.parquet,11,5042a2ba0e77bdcf25c9964046439584ef6c9923e2ace98e957da4feb350f55b,32000,1,10.18,f467636cf896bc3238263e3f527938a51d5df3faec56826ce8812940633660b2,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00766.flac,0.038681,development,aime:1b960627f9df0107
aime_musicgen_medium_00767,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00767,0032.parquet,12,e124e73b8325c6dfc6e9caf72ad355b9e454c103ee13a9b3c7d5d0d98f3043b0,32000,1,10.18,073bd1abb7ca69e8bc509e63bcfea87ea83ea13d39e835a00c8c3552fb0b4398,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00767.flac,0.045982,development,aime:da9cbcfbd337dfb0
aime_musicgen_medium_00768,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00768,0032.parquet,13,fc960250645b4085cd97c4a09aab52104e77bf37afa1d13f5a3c04940950ee34,32000,1,10.18,c4eb6de41df601797e1995955e6b0a76b32929f2ff26d9dc5804e03c5a47cf29,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00768.flac,0.100739,development,aime:5a72e4be71e2e662
aime_musicgen_medium_00769,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00769,0032.parquet,14,763cda21d10ffeada0eeb12cd8b05f26e4bffaf15ac943f36fa63005264e4e34,32000,1,10.18,373719e5e1dcca3ac2aff3eb6841b02dda83558c01aae373e54270b5886d21f9,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00769.flac,0.079504,development,aime:0ccc573719a7f46d
aime_musicgen_medium_00770,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00770,0032.parquet,15,bfc10ddc4f2426efc000889b78abbba4e97bf6682b5115ce43eaecbf36d4203a,32000,1,10.18,d699fa80441dead6c5eaaace2c6d46d73edf2e9b9447f177452c091447374d9a,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00770.flac,0.025958,development,aime:4698f9efab1475b2
aime_musicgen_medium_00771,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00771,0032.parquet,16,02fcdb1bae4d06dbd2337c5da36184105677aee9b6ce8b6703a6562a27b9ce66,32000,1,10.18,1f87e4c93f276166d7adc2393a0c0dee7f2faeafa0d7c496afa5a83a48aeb6f2,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00771.flac,0.120027,development,aime:b56abad16edcd8d4
aime_musicgen_medium_00772,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00772,0032.parquet,17,e7a5d1e15ee6c85fd4abc25c8433b5a8c8a699f7640b6f27cbfbec45850e5236,32000,1,10.18,8ef7432f8fbc4c58b33e7392772da52760580add030e0ec6b391ece9a246eb8b,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00772.flac,0.05321,development,aime:46014159f46c6e82
aime_musicgen_medium_00773,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00773,0032.parquet,18,8967d332499c5a3bdc02064f960edefbd6bf672b67ceeedfbe1017f545433188,32000,1,10.18,2bf68cad2aff5497bb842f77029fd9a95bb703677db6918085ffeee5631c7dfa,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00773.flac,0.097841,development,aime:060ff8c750269f14
aime_musicgen_medium_00774,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00774,0032.parquet,19,0dee59312bfdc4374875211b0e0e062b73838227fd4f018fee69a2dc0e29a0aa,32000,1,10.18,26931c8966bf23c543004c6c46f6c96fadaba2f589b64253c428d2d1350114b3,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00774.flac,0.147941,development,aime:194b7c5046338d61
aime_musicgen_medium_00775,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00775,0032.parquet,20,0b333922c0b2cc723df0eaa7786b2ad36173ce4f32bc5683e4eac273c4d6c63a,32000,1,10.18,08b7dcc92007a6780cda4b5637a61ca45c1171a811d6d702fd5b5b1ec0006e8c,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00775.flac,0.080668,development,aime:faaba1c6a694e319
aime_musicgen_medium_00776,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00776,0032.parquet,21,7728f220b98ce1e9e059413ed233b8148181688fea61fdb43af1b3c4f267e770,32000,1,10.18,368c5b58744561f43a884a6e3f4d06b20eddf704d0183330ff6702c4f56756d7,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00776.flac,0.162934,development,aime:edd5bb4763c6eb09
aime_musicgen_medium_00777,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00777,0032.parquet,22,9a857f29bc93ff42abf8474b5fe8fac3d3d850d125cfc0a9b8bb1d6b7ff9c6e4,32000,1,10.18,8cddf88e1cfb8abfc78758e5cc776e7832e166ae3334b987ebd533df732365fd,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00777.flac,0.0934,development,aime:f68555568c32618e
aime_musicgen_medium_00778,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00778,0032.parquet,23,b819e0c516d2c7ccd8fafe6149556041c9860090f1d09a97b97a216f74e1b1db,32000,1,10.18,8215f1ab704e9e7f7b68221478e58410ff093efce2cfc4ea16596819ccd67314,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00778.flac,0.049916,development,aime:59c8e0246f7ef1af
aime_musicgen_medium_00779,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00779,0032.parquet,24,a5c8e417f1173d65a6cb6d3582655e4deb50499d9dc75565615036ad59da89d7,32000,1,10.18,64954f70cba34d441b8387873be639b530984cd52edcf3ce610b005665193e03,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00779.flac,0.022493,development,aime:add786d6fa2c7f3f
aime_musicgen_medium_00780,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00780,0032.parquet,25,a796d221077d2bb93bbd28d773edb8562425b7f4cfb58bf78c895c21c32287b8,32000,1,10.18,0301eb43ae0821b341e419c9b07393775b83aba7e5699f18bb1df6514fb9e8ae,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00780.flac,0.086689,development,aime:ece33a1391dbe952
aime_musicgen_medium_00781,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00781,0032.parquet,26,8275b485ed1f0f6b84730093ca8d3e7430a89d1ad0136a5673163909f73c8792,32000,1,10.18,4bef3e86290f3b0b5f9248397fa95a166fc454242411b670d609d6a58a9b1a3e,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00781.flac,0.0841,development,aime:12df0f3f1aa7c11c
aime_musicgen_medium_00782,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00782,0032.parquet,27,c2d181320f44a2fe07740e22ca3ee98d20032564f906160944728fbe1fe28e33,32000,1,10.18,0fb23adf64133de537cd71983091122fe7271c6fd42513d57e62034600b0d086,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00782.flac,0.023195,development,aime:74fd43a5662fb6f3
aime_musicgen_medium_00783,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00783,0032.parquet,28,4adc0d89a3c03b015c707a0ad667d77c824233745c34bd82483fa301bb250a29,32000,1,10.18,b24aa8e68c8e92e9dbd2e21eca28e208e66c6ab59476358b3459821b1f70b9c0,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00783.flac,0.074413,development,aime:001a0a48562c812f
aime_musicgen_medium_00784,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00784,0032.parquet,29,d0ee46f648dfe5b860fa5e32a79fc40dfd12d50b8739f23174d1cf92a23a570f,32000,1,10.18,6e868730a3a3574d8ff1eeb81e2168abac61ea08f5027bd9da47b82a5c2c6bcb,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00784.flac,0.154344,development,aime:912cde0e22544d22
aime_musicgen_medium_00785,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00785,0032.parquet,30,b9feb767cf6bb81748ce1f40d85da54067cc776be6ba7d633f016a0153419a30,32000,1,10.18,86406c64adc0c30e719d1001aa84b36e7ae87ede7480a90b60c80bfc7106b651,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00785.flac,0.01522,development,aime:34f69d6a4c7cc901
aime_musicgen_medium_00786,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00786,0033.parquet,0,eb2d4b6f35736197fe98013920a9c6b6c53844129731228f007d0cddc50a081f,32000,1,10.18,c47e69bd92984345853f03ea6c92da888da6e09a9b74926387590192562b19cf,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00786.flac,0.019754,development,aime:21c8c3c66dc34bc9
aime_musicgen_medium_00787,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00787,0033.parquet,1,f4f2091f5f593a9b58bffabbf2f1f29013e33b28a3d1a377cfb9948ab7ad8177,32000,1,10.18,25cd00b8e6ad1152278934f13e94ab75ddc02418030038ee1c2aa0e44ba2fcc2,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00787.flac,0.030304,development,aime:36b7b2bbb3f14043
aime_musicgen_medium_00788,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00788,0033.parquet,2,dc46a11750023999ce708ce99c29a2931e7456855c8360eb6cdef2db524f12a0,32000,1,10.18,b66d9e220431222a38056037f6d74a747876c5413c31b224404cf5793cc3fdfc,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00788.flac,0.036516,development,aime:82290cbf74c789b5
aime_musicgen_medium_00789,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00789,0033.parquet,3,54c0fa410eebf0f80ed42f5a177b0ca20d2b2f839c020a2a7608ea6972fa6298,32000,1,10.18,bfbdc2f18ce4bbf8e467c3aaeeb325149f701b51982f2b3b83ec3114aeb5b297,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00789.flac,0.01571,development,aime:2f814af6887e2165
aime_musicgen_medium_00790,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00790,0033.parquet,4,2c793cd27f9a3712529736063da740ad7cdcf27f1fd3994cbb39c2c3d7b73932,32000,1,10.18,ff08149c5b905ca5817e9eeef56e201d2e48861beb808ab615f95230d5ae7fa4,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00790.flac,0.104107,development,aime:12053fe978efb9e0
aime_musicgen_medium_00791,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00791,0033.parquet,5,06ed1d27603702eb1e82a61f4f7e285c35f388c4dc27ffbe4e9ed9281bfd1cdf,32000,1,10.18,bf3426b9d1912b89d42b8d8e5a71ff4717aba56ab6befccb834f5384e36858de,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00791.flac,0.029623,development,aime:e642a60e4279a3a2
aime_musicgen_medium_00792,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00792,0033.parquet,6,3acbb4fa2ba13e25e02cefc4f7bdf1e7bd2b56397a516ec2aac2fdaf863a3347,32000,1,10.18,a30408bb2b60160c05309b56662eda454c2fcc7ccec9ff9a316940c76671d9d2,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00792.flac,0.038405,development,aime:a5f6953ff4ae94cf
aime_musicgen_medium_00793,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00793,0033.parquet,7,416c6c3a1b21838ed01122a5e32393963b4ee9f90dd70ea14a7aae88f61372a9,32000,1,10.18,779afbe1c8f5a6f886d7481c6e47c346d06f131535a22a26860aaf98f6a17146,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00793.flac,0.013629,development,aime:4aea9a4c8124cdb0
aime_musicgen_medium_00794,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00794,0033.parquet,8,adbda43638138454a98eec69a6a39a3ddd8ed7ad381b147e79e028e13c892407,32000,1,10.18,359b2e02941ef6010ea69a1a5d90d1116e13331b83f222042a31310ec26b488f,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00794.flac,0.038686,development,aime:5c77de61368624fe
aime_musicgen_medium_00795,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00795,0033.parquet,9,4bf99d483b4304536b5326cfbe45ac963c691cca66b796dcb46decc998469c01,32000,1,10.18,1c3b2bfda3afac3814dcf6e8e32a67ea56bd8f5328e0d2c27884b1b5714ac6df,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00795.flac,0.066377,development,aime:f433b755c2d88a54
aime_musicgen_medium_00796,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00796,0033.parquet,10,2c36f5fcf5b287542ea718f6d5486b9979e07a33312c55af2e4851ccabdf9813,32000,1,10.18,bcaaf0d0e5eacf97adf2dd0640e4e663b55e93df2c65d35687e85627135ef44f,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00796.flac,0.00946,development,aime:d04dd018ac1bdff8
aime_musicgen_medium_00797,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00797,0033.parquet,11,26be6ca72f1cc45a9a6dedcac897ee138b83eb66cac693831805e32f862c7cf6,32000,1,10.18,09d7b81167dfb2195b6a5db3b8308afbd4c2ec402d0d36baee1de719dab6813c,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00797.flac,0.032044,development,aime:2a21df8d91d74280
aime_musicgen_medium_00798,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00798,0033.parquet,12,51b45520aab6a0e6157f3f6745673f8408594f7ef45ff43c0a8f59909b9f2944,32000,1,10.18,ae7c902fc47850d9f69964368d6a8c895e17ccbf381eb1b1a5a8ae8b8f56cd58,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00798.flac,0.064923,development,aime:73df2f8257183be0
aime_musicgen_medium_00799,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00799,0033.parquet,13,90aa7414b49ff4ade14d84038df2af2b9899cfd7905b95994f277a6e1881b916,32000,1,10.18,94fd34a63d050a7e297eeedaf55035da68e04cb45bb51a6c507a74303f4a211a,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00799.flac,0.016635,development,aime:e20b823fea6b7ef6
aime_musicgen_medium_00800,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00800,0033.parquet,14,bd0fdaeee08cb1975a68bfdcb9059a1d8e2e73e5fd5c67512ec87666bce72127,32000,1,10.18,03063a72af12bea8b3567b747c6b31e51c368774dd833ad6f4fa738e102e1ee5,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00800.flac,0.174494,development,aime:87ed07ac5a4f1cee
aime_musicgen_medium_00801,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00801,0033.parquet,15,dcf58acdc6b15b868eec4eeecaafc97ef5a337d5de14d1b9536537307b533c67,32000,1,10.18,5decc9b6455472f2d7ac6701f40046826c03784f8c2a2531698b4c586252ed4d,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00801.flac,0.050235,development,aime:faae3d6dc8e65468
aime_musicgen_medium_00802,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00802,0033.parquet,16,2b112b9e1e5e8f0b8ce471326e9688757e7d9638c6b38ac7b38b2ce2eb7741c0,32000,1,10.18,fb69fd398a364c5ddad911bb3adb671534b520ebf2a4a7dd351701d8858b651e,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00802.flac,0.0462,development,aime:1e31dc88a2668d58
aime_musicgen_medium_00803,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00803,0033.parquet,17,73d30c52500840fc74730d64518f8335684e2f6076ef2b5c8f67457ca3ce24aa,32000,1,10.18,c82a4d05def178cc121c25455d3a6a4873932231cb64fa77ab5ae08bb39d8af7,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00803.flac,0.157057,development,aime:43d156f418ed165d
aime_musicgen_medium_00804,MusicGen Medium,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,00804,0033.parquet,18,4f22dd742980e1e40dac291c09253d30583c58b750b8a69b857d40d27f282bae,32000,1,10.18,fe2403167de90898a5b56ff03759ac863bace88ac163c737f35498b84c533432,clips_10s/aime_musicgen_medium/aime_musicgen_medium_00804.flac,0.120192,development,aime:b51540fae9a9864e
