id,source_group,historical_role,group_id,prompt_id,original_sha256,original_bytes,original_filename,original_sample_rate,original_frames,original_duration_s,standardized_sha256,standardized_bytes,standardized_filename,standardized_sample_rate,standardized_frames,padding_frames,truncated_frames
ai_acestep_muse_en_suno_en_031167_1,ACE-Step,development,muse:suno_en_031167,muse_en_suno_en_031167_1,7fb488a60404ef495460f3c1264480913983b5e653a8dfaf13b2f9e56ebc8403,2823655,acestep_muse_en_suno_en_031167_1.flac,48000,1440000,30.0,b419255ed95a363ee9cec65fb5f77e0d6c5cb439362d05e31ae05cae715562df,2628746,ai_acestep_muse_en_suno_en_031167_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_031266_0,ACE-Step,locked,muse:suno_en_031266,muse_en_suno_en_031266_0,e02b8551ba7308f7813e4a71a51e6e9e9a175b9ca4341bd0adab709540e70981,2776954,acestep_muse_en_suno_en_031266_0.flac,48000,1440000,30.0,fe1886bf0a3c3223673425153a4519f3fd132feaf6c3eb17b4fad9de785d9eaf,2605920,ai_acestep_muse_en_suno_en_031266_0.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_031548_1,ACE-Step,development,muse:suno_en_031548,muse_en_suno_en_031548_1,61f36c95cf85a9be9ea87d47958b26faaf66a6bd56c6b438203bc6a551f9cd09,2748987,acestep_muse_en_suno_en_031548_1.flac,48000,1440000,30.0,3683754ae9c9ff1624f6fdd1c9994bdfa0fcd839dbf004f9790c30eb548b6cd5,2570482,ai_acestep_muse_en_suno_en_031548_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_031573_1,ACE-Step,development,muse:suno_en_031573,muse_en_suno_en_031573_1,a0436b2e5916102f87ddeca0becf0f0ec4a2846d9b4875000b695b2c0a8611da,2307594,acestep_muse_en_suno_en_031573_1.flac,48000,1440000,30.0,e80cee8fa5393c537243d1e043fac015b9ed95653b3d76f7bcc5e81afa27ceef,2131975,ai_acestep_muse_en_suno_en_031573_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_031620_1,ACE-Step,development,muse:suno_en_031620,muse_en_suno_en_031620_1,2451640a55de0a27b001b9ab7d9ce6448496b6e8142fa79f920d6c9ceaacda22,3053827,acestep_muse_en_suno_en_031620_1.flac,48000,1440000,30.0,3d347e820b33dc34588d7456b197bc764c9d34059aa4f1a86848466678525e1a,2889720,ai_acestep_muse_en_suno_en_031620_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_031869_1,ACE-Step,development,muse:suno_en_031869,muse_en_suno_en_031869_1,a990c4dbe4172a160d467999a1568f25fd53b7eac9c05068a320afbe96123379,2299106,acestep_muse_en_suno_en_031869_1.flac,48000,1440000,30.0,ef0b0c9bfcc928ec66c36033cc9aff6d45a731b47e2ff024a7fd9077261072a1,2127585,ai_acestep_muse_en_suno_en_031869_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_031950_0,ACE-Step,development,muse:suno_en_031950,muse_en_suno_en_031950_0,b549aec6b4a831059a4f9ef995f072231a0fbc5947d3e312720d4866be07bc41,2207355,acestep_muse_en_suno_en_031950_0.flac,48000,1440000,30.0,803a2068c71ed7354391bcbdf6bda84c391fa0b270cadca4078f8b3693579e99,2031775,ai_acestep_muse_en_suno_en_031950_0.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_032126_1,ACE-Step,development,muse:suno_en_032126,muse_en_suno_en_032126_1,f780cd4b9dd867a64c05e9f6f7347fd416330bae626a49772ed98b032f857f9c,2041208,acestep_muse_en_suno_en_032126_1.flac,48000,1440000,30.0,cc9b769cb09cf469f4dc38ede26e238d56dfad8810dea015be498163e7291ce6,1876091,ai_acestep_muse_en_suno_en_032126_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_032496_1,ACE-Step,development,muse:suno_en_032496,muse_en_suno_en_032496_1,8791c00eb551a34ff5fb2725e4740ea330671ea2921ae2fcb82a8bf43d78381e,2393979,acestep_muse_en_suno_en_032496_1.flac,48000,1440000,30.0,c23baabfc1d30275fe6fdd990f85ce828cd62aafcac4aa01e104f5d38968f4ac,2214141,ai_acestep_muse_en_suno_en_032496_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_032796_1,ACE-Step,locked,muse:suno_en_032796,muse_en_suno_en_032796_1,8dc1502bc0ae3c5425d201195528736a7dc2b2a1e2a218ed8799231d3164bc1b,2218560,acestep_muse_en_suno_en_032796_1.flac,48000,1440000,30.0,6f8dba6bf128e6a4f689d011f3306c7a7a62259d35586c43d4305bd437d53a06,2053023,ai_acestep_muse_en_suno_en_032796_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_032874_0,ACE-Step,locked,muse:suno_en_032874,muse_en_suno_en_032874_0,98faf16f4d061a6e13d3f95df85a57a4dad540f3358108f3092837473309c772,2282371,acestep_muse_en_suno_en_032874_0.flac,48000,1440000,30.0,1f367788d2d2382af507c8f98ec77388be7da48548de6525bf6888206dd6f23d,2110400,ai_acestep_muse_en_suno_en_032874_0.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_032888_0,ACE-Step,development,muse:suno_en_032888,muse_en_suno_en_032888_0,6a17ec049dd859a45a0a8d4a24a60a283a876f9c914a31f7a086ed104662171a,3514254,acestep_muse_en_suno_en_032888_0.flac,48000,1440000,30.0,ec3780b1d529102dcf16cb3b6779f02f77662c9942c7caf6e3e0063c9e8e21b6,3325267,ai_acestep_muse_en_suno_en_032888_0.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_033015_1,ACE-Step,development,muse:suno_en_033015,muse_en_suno_en_033015_1,f44fe6bc9fe56cfd87a5de63b8faf96e335850b8fddee981531e2e0d1309f806,2509451,acestep_muse_en_suno_en_033015_1.flac,48000,1440000,30.0,f86fd5a5666645e660a3d659fd429ac0ea397e1039188966d1e604b82b683fa3,2317086,ai_acestep_muse_en_suno_en_033015_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_033142_1,ACE-Step,locked,muse:suno_en_033142,muse_en_suno_en_033142_1,56e2d92a1a36aa0bcaae97b34ca81e5c3408cd90c7003a117752ee746b0375e5,2964346,acestep_muse_en_suno_en_033142_1.flac,48000,1440000,30.0,52389d52facb3b09357aaf8fb763e39a1663e44b6f8438b58c0cf2e1537f00c8,2794028,ai_acestep_muse_en_suno_en_033142_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_033149_1,ACE-Step,development,muse:suno_en_033149,muse_en_suno_en_033149_1,8418de615b2401c8f55672c39c1eebc657896d4308db380b03d34ce4e0171487,2235577,acestep_muse_en_suno_en_033149_1.flac,48000,1440000,30.0,915258285bf585dbea4dacdc9ed950674045b5be4a0c731f5d98941dca81b758,2054231,ai_acestep_muse_en_suno_en_033149_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_033249_1,ACE-Step,development,muse:suno_en_033249,muse_en_suno_en_033249_1,8f215bd0e0f870258dc2af496a96de131c1d9ca82c26908b7fb7fcbb4520302d,3009905,acestep_muse_en_suno_en_033249_1.flac,48000,1440000,30.0,7a093b2e4e5cc51db28eabe3fff8fd0fe008c2eefa74e5c6f955af072ac58410,2840648,ai_acestep_muse_en_suno_en_033249_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_033304_1,ACE-Step,locked,muse:suno_en_033304,muse_en_suno_en_033304_1,a01a10fdb6efaa49a270bde52fd0ddeffdee94d32133d1da029e5bcd326d43a8,2445429,acestep_muse_en_suno_en_033304_1.flac,48000,1440000,30.0,be15fe3647b848b06b58f41b65fad4547be79a0095fe1565ed4bc9e45ef04f64,2259644,ai_acestep_muse_en_suno_en_033304_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_033608_1,ACE-Step,development,muse:suno_en_033608,muse_en_suno_en_033608_1,c5b2f5532e2a26538615e199f3a25cb466a9134f5f938b3bfcf7d627b68c79e5,3365085,acestep_muse_en_suno_en_033608_1.flac,48000,1440000,30.0,03fb976fac98406763693255b33a84c776f51c4c603839aeabd6ccddf5004348,3189890,ai_acestep_muse_en_suno_en_033608_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_033892_1,ACE-Step,locked,muse:suno_en_033892,muse_en_suno_en_033892_1,a5a8689074fcf3206c543143a85e3e4cd8f9347133bce7370893347f0d2d18bd,2797037,acestep_muse_en_suno_en_033892_1.flac,48000,1440000,30.0,925fe1b1c18389d6d271d58000ab712ba4d4a3364cc893dd208f91d864244828,2610154,ai_acestep_muse_en_suno_en_033892_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_033908_1,ACE-Step,development,muse:suno_en_033908,muse_en_suno_en_033908_1,19772972fc1c8c6acea666cbf7749f4fcb262d51f4a9a821034837bddacaafde,1993611,acestep_muse_en_suno_en_033908_1.flac,48000,1440000,30.0,86d7bf5cbc78f4eac32af390d55a049ae519ef5bb02077a9ac0c8dee3abd7d06,1829257,ai_acestep_muse_en_suno_en_033908_1.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_034089_0,ACE-Step,locked,muse:suno_en_034089,muse_en_suno_en_034089_0,907cee250f5fe34e5d00823eb5906e70882d1ee82b8fe3f62867c9380e6c35b9,2203025,acestep_muse_en_suno_en_034089_0.flac,48000,1440000,30.0,31cf7fc528695ff875f514def90834ee3c27ac9bd1f438c201f667f5c55b95fb,2023428,ai_acestep_muse_en_suno_en_034089_0.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_034099_0,ACE-Step,development,muse:suno_en_034099,muse_en_suno_en_034099_0,2326e99e016eea5c4702eb0d82962987e794c1d15aaecad5e3ee3b1945a9ab01,2743049,acestep_muse_en_suno_en_034099_0.flac,48000,1440000,30.0,ac7edf4d15c86b9e5e40bf98f7f6e69ed46dcce8506876bc5fe9ff7244efeba7,2572677,ai_acestep_muse_en_suno_en_034099_0.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_034129_0,ACE-Step,locked,muse:suno_en_034129,muse_en_suno_en_034129_0,8ea787ce67ac1a6c936fe9b3595fd7e4ce598bdeb35f1b9a9932577fa9b85770,2606960,acestep_muse_en_suno_en_034129_0.flac,48000,1440000,30.0,b68c1f877776bafd67ab685d395b8ba82c7cf3c5c79d6accd8b915dc6a8a718f,2421426,ai_acestep_muse_en_suno_en_034129_0.flac,44100,1323000,0,0
ai_acestep_muse_en_suno_en_034135_1,ACE-Step,development,muse:suno_en_034135,muse_en_suno_en_034135_1,9988d5e513c61b6b945de94dfd3320e0c36a7b3339fdd9101aa9440ae71025b6,3269968,acestep_muse_en_suno_en_034135_1.flac,48000,1440000,30.0,b705999e53cb761f79d31c97fc739509ac0dcb7991b7bf09f65e2efe2b144ee0,3093776,ai_acestep_muse_en_suno_en_034135_1.flac,44100,1323000,0,0
ai_heartmula_muse_cn_suno_cn_000107_1,HeartMuLa,development,muse:suno_cn_000107,muse_cn_suno_cn_000107_1,40df854bcb17477056552829f34ac54bb6309ef24793415ed074148590683cc4,11550808,heartmula_muse_cn_suno_cn_000107_1.wav,48000,1443840,30.08,81109b5fcf44bbb8091e8878b87967b60bb85d8d9f2d2a5afdd4ab10b96d3e6a,2874140,ai_heartmula_muse_cn_suno_cn_000107_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000134_1,HeartMuLa,development,muse:suno_cn_000134,muse_cn_suno_cn_000134_1,a3a72f240d378dd41b7a54903882182b164da385341f24407e6079df4cc4d820,11550808,heartmula_muse_cn_suno_cn_000134_1.wav,48000,1443840,30.08,bc1dff42ab57d11af4c06314de6927c9d703d66f3d2fd934d951fd91f5c5d5d0,3019420,ai_heartmula_muse_cn_suno_cn_000134_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000244_1,HeartMuLa,locked,muse:suno_cn_000244,muse_cn_suno_cn_000244_1,b7a5461131a38863d3e6bfd1d4ca48f512e3980e454132d44794801bc655e41e,11550808,heartmula_muse_cn_suno_cn_000244_1.wav,48000,1443840,30.08,90eedc2993467e8992f25dd00d4987606c35a8b2d72fe5ff83e24b8dd1399243,2508602,ai_heartmula_muse_cn_suno_cn_000244_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000268_1,HeartMuLa,development,muse:suno_cn_000268,muse_cn_suno_cn_000268_1,b335e1f36a079fbe3b59597095fbab90060baa4d8d176a0e02931962b63ebc90,11550808,heartmula_muse_cn_suno_cn_000268_1.wav,48000,1443840,30.08,75825873065bf39aac11653a4fb90eec4e2bf9965807703366b3b21942296559,3270553,ai_heartmula_muse_cn_suno_cn_000268_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000394_1,HeartMuLa,development,muse:suno_cn_000394,muse_cn_suno_cn_000394_1,90bdf848818322eaf66667f6bca4e53265e417abc1569e203f8e0be613bf3b8e,11550808,heartmula_muse_cn_suno_cn_000394_1.wav,48000,1443840,30.08,bad49a16ee8c9653530c2baf6e9802f793590690b29c609f881780c49f1d41a5,2725191,ai_heartmula_muse_cn_suno_cn_000394_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000484_0,HeartMuLa,development,muse:suno_cn_000484,muse_cn_suno_cn_000484_0,7fdf1f5344818814a3e9b02123a1a1a3c84eb19e60d9b5a491b5ccdb9faae00c,11550808,heartmula_muse_cn_suno_cn_000484_0.wav,48000,1443840,30.08,6e8cecba583f00c8a5b47f0123cf46b12575da2a9d4862a86f83f5fe0519c39f,3285246,ai_heartmula_muse_cn_suno_cn_000484_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000585_1,HeartMuLa,development,muse:suno_cn_000585,muse_cn_suno_cn_000585_1,31a46d31684869d65c95dd226e08cb0efa93abb0126203822006855b3724affe,11520088,heartmula_muse_cn_suno_cn_000585_1.wav,48000,1440000,30.0,f3f64fc0c7673fe0dba5aeef3131eaefc473b709b2c971ce96f5fdab67afd7c4,2026698,ai_heartmula_muse_cn_suno_cn_000585_1.flac,44100,1323000,0,0
ai_heartmula_muse_cn_suno_cn_000676_0,HeartMuLa,development,muse:suno_cn_000676,muse_cn_suno_cn_000676_0,eea043f3a9e71b67a4a7d3dab8d177eb0de0c20d4c22417020cf968a311eabe4,11550808,heartmula_muse_cn_suno_cn_000676_0.wav,48000,1443840,30.08,4cc8c96b7355e0b1e2a9f838bdef397fe81937ad4f9e2ba5db3eb8f6e5b68538,3322227,ai_heartmula_muse_cn_suno_cn_000676_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000679_1,HeartMuLa,development,muse:suno_cn_000679,muse_cn_suno_cn_000679_1,479a7cc37597e622b07aaee15572f43c43958e5b08178596e9fd703e9fc33e6a,11550808,heartmula_muse_cn_suno_cn_000679_1.wav,48000,1443840,30.08,cf75eb52ff2c911e1657215da9b5d9690be854c96ff54a0fa969863dd1981b33,3028981,ai_heartmula_muse_cn_suno_cn_000679_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000877_0,HeartMuLa,locked,muse:suno_cn_000877,muse_cn_suno_cn_000877_0,8bf42602c4d335d693660174f81fd266d1514db515c744392fee3571a28b713e,11550808,heartmula_muse_cn_suno_cn_000877_0.wav,48000,1443840,30.08,da490f63f98b098d6cdbc3e191672a38190d17995e2d0fda5239eb719265a469,3135000,ai_heartmula_muse_cn_suno_cn_000877_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000887_1,HeartMuLa,development,muse:suno_cn_000887,muse_cn_suno_cn_000887_1,bfdf5cf6c65ddf10973ce6705d8003a066a3b156ba6612c9db104db0c5c36207,10567768,heartmula_muse_cn_suno_cn_000887_1.wav,48000,1320960,27.52,9ad08bb4c084eb7dbea8c7af46e94a4027dd696c3f13a3642c90722554b48b65,2605894,ai_heartmula_muse_cn_suno_cn_000887_1.flac,44100,1323000,109368,0
ai_heartmula_muse_cn_suno_cn_000896_0,HeartMuLa,development,muse:suno_cn_000896,muse_cn_suno_cn_000896_0,781f53543fa6d24f74c0347af8613df5416751824d327f4a303dfa83b54b7ed1,11550808,heartmula_muse_cn_suno_cn_000896_0.wav,48000,1443840,30.08,6103f8558dfd5dd03ecf21c378082b9f9c410a9e13284f2bc0d037a70a9f713a,2866955,ai_heartmula_muse_cn_suno_cn_000896_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000942_1,HeartMuLa,locked,muse:suno_cn_000942,muse_cn_suno_cn_000942_1,f8bd8d5aae40cda14bac60a7709cbb1df38f3852dbe6c39d7fc10d1ec322c3ef,11550808,heartmula_muse_cn_suno_cn_000942_1.wav,48000,1443840,30.08,6c07ca6fabc5ad571cebc6037b8254d4c6a52189a55f4e8261aacb3d6b4de32f,3040544,ai_heartmula_muse_cn_suno_cn_000942_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_000955_0,HeartMuLa,development,muse:suno_cn_000955,muse_cn_suno_cn_000955_0,3a70735cefa4d0de16cc92bd34f0e15244fc2c819d38317672bc0034fe46ed42,11550808,heartmula_muse_cn_suno_cn_000955_0.wav,48000,1443840,30.08,855a5ced8bbb07180ae080293796147a8990bac742549d6dbc31bed700f73bc7,3166401,ai_heartmula_muse_cn_suno_cn_000955_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_001079_1,HeartMuLa,locked,muse:suno_cn_001079,muse_cn_suno_cn_001079_1,d55e1aeef1edf7a29bb075895e9282ba98bb753258c944648a9badd1a4bc3bae,8939608,heartmula_muse_cn_suno_cn_001079_1.wav,48000,1117440,23.28,88d02fc1c14e5af4a3944aceea8113dfc90dac38628e3ddbb2f06ea0bfde2231,2343347,ai_heartmula_muse_cn_suno_cn_001079_1.flac,44100,1323000,296352,0
ai_heartmula_muse_cn_suno_cn_001149_0,HeartMuLa,development,muse:suno_cn_001149,muse_cn_suno_cn_001149_0,913e80b17b00b446b8e7f818412303124a4c26420919f7e6621d82159759f3e5,11550808,heartmula_muse_cn_suno_cn_001149_0.wav,48000,1443840,30.08,42c5507364c736edaabd0305e62573a849db24548164d0dde036b94d8af5fcec,2876082,ai_heartmula_muse_cn_suno_cn_001149_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_001191_0,HeartMuLa,development,muse:suno_cn_001191,muse_cn_suno_cn_001191_0,726fc3ef7c4357fa741a4010b8a057b6dc0858aacc6b7628482968f9cf74dfad,11550808,heartmula_muse_cn_suno_cn_001191_0.wav,48000,1443840,30.08,6e054ea88adb31d1d5f8ccd6acaea19f3b3d3a2a23e87dc5f41fc518845caf1f,3077929,ai_heartmula_muse_cn_suno_cn_001191_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_001199_1,HeartMuLa,locked,muse:suno_cn_001199,muse_cn_suno_cn_001199_1,4ce404b75360103d59726a3dce5dcc2c4f6a9e513d10e9262147d45c14397be4,11550808,heartmula_muse_cn_suno_cn_001199_1.wav,48000,1443840,30.08,be554521fa5c46788289699416de0b57f0556adfe3826616869d06e9907c66fe,3301224,ai_heartmula_muse_cn_suno_cn_001199_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_001270_0,HeartMuLa,development,muse:suno_cn_001270,muse_cn_suno_cn_001270_0,3bd8f82afae9d9b96a9b8bff44c0cfa4d5c8c824695ebefd8a36ec7791190ce5,11550808,heartmula_muse_cn_suno_cn_001270_0.wav,48000,1443840,30.08,1fb271fea5a26cda6e447debca1ebbfce88918093b7c95319ebef3317584e8f7,2619934,ai_heartmula_muse_cn_suno_cn_001270_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_001353_1,HeartMuLa,development,muse:suno_cn_001353,muse_cn_suno_cn_001353_1,df65a827d4a8caa30cfd5948682c3d93801387f58bea3df14caa763a0b3bee03,11550808,heartmula_muse_cn_suno_cn_001353_1.wav,48000,1443840,30.08,092469077191b83514edbe7775fb22d71692a4f6a2400a0c736c4c2abfa118d4,2978318,ai_heartmula_muse_cn_suno_cn_001353_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_001668_0,HeartMuLa,development,muse:suno_cn_001668,muse_cn_suno_cn_001668_0,ab73092629319f791f301c338b67a3bf07a7059d1ff5610f483b7ac54da33860,8325208,heartmula_muse_cn_suno_cn_001668_0.wav,48000,1040640,21.68,e737b75ae9ef9351677670776f1a3cb758b07c7910fe5138374159c9e8678216,1883654,ai_heartmula_muse_cn_suno_cn_001668_0.flac,44100,1323000,366912,0
ai_heartmula_muse_cn_suno_cn_001690_1,HeartMuLa,development,muse:suno_cn_001690,muse_cn_suno_cn_001690_1,51a82eb956e3c06a0a72c1e4e6bf92f5f215dc322f2682af57a1e49a121119fe,11550808,heartmula_muse_cn_suno_cn_001690_1.wav,48000,1443840,30.08,3777da32451b06107aec1392f18269c30cbfe205f80134bbb1fe63cf6dbbab77,2733772,ai_heartmula_muse_cn_suno_cn_001690_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_001808_0,HeartMuLa,development,muse:suno_cn_001808,muse_cn_suno_cn_001808_0,94e638ed5fa49ba4b5f776e93f0ebe1f353d03e33400287a65eaef3363f6bc57,11550808,heartmula_muse_cn_suno_cn_001808_0.wav,48000,1443840,30.08,d631f7b0d52dfd8214f00a0580456356e9ff871c71a8feaaedc028043286a584,3165187,ai_heartmula_muse_cn_suno_cn_001808_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002111_0,HeartMuLa,locked,muse:suno_cn_002111,muse_cn_suno_cn_002111_0,2bb7afca00747267562b89fedbd6c253fd4a5575d1cc9ff2238012586ee70ab0,11550808,heartmula_muse_cn_suno_cn_002111_0.wav,48000,1443840,30.08,9d4290aa036fbd51ef84c587abbb1cf2df92c7840b9b81ee86df855c3abe7b42,2955227,ai_heartmula_muse_cn_suno_cn_002111_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002120_0,HeartMuLa,development,muse:suno_cn_002120,muse_cn_suno_cn_002120_0,ec9aa7c329b52fcbfdffe0d0ac1e24f5cdf37b297df78f953e4dd3fb5b3c1385,11550808,heartmula_muse_cn_suno_cn_002120_0.wav,48000,1443840,30.08,854c678c52049a8b7a1bad11d1d67d2db0c844a001e00465c00190808c072074,3125012,ai_heartmula_muse_cn_suno_cn_002120_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002130_1,HeartMuLa,development,muse:suno_cn_002130,muse_cn_suno_cn_002130_1,3ba5cdb7f3a13489c4e5a7a4ace861bfb9878a55e2c45e1759b4bce6ad396468,11550808,heartmula_muse_cn_suno_cn_002130_1.wav,48000,1443840,30.08,563d93940e05fbeeac3df1abf7faec3490a6e1371ae2958e3c78860fb9ebdfdc,3246979,ai_heartmula_muse_cn_suno_cn_002130_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002202_0,HeartMuLa,development,muse:suno_cn_002202,muse_cn_suno_cn_002202_0,3a7920c64227283efd58041c242622a64b1dedb38a8ef52ad8930427d491ab3b,7925848,heartmula_muse_cn_suno_cn_002202_0.wav,48000,990720,20.64,ed53ca426daa24abcdabf2fbd10f846808db1e6315072cb50f5fcff6e9839df5,2201392,ai_heartmula_muse_cn_suno_cn_002202_0.flac,44100,1323000,412776,0
ai_heartmula_muse_cn_suno_cn_002228_0,HeartMuLa,development,muse:suno_cn_002228,muse_cn_suno_cn_002228_0,f11425b3685604db072ecfb1d6d96b5e793faa755d36833883975c122bdf76bf,11550808,heartmula_muse_cn_suno_cn_002228_0.wav,48000,1443840,30.08,ba0f2f2df6eb9cff2bbccc45374cdfa7debc7fc1f8011cdff7c6acc50c5a25dc,2845365,ai_heartmula_muse_cn_suno_cn_002228_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002440_1,HeartMuLa,development,muse:suno_cn_002440,muse_cn_suno_cn_002440_1,e1b112ab14d76af52b93c75de7ddbeffc31dc1824e61c991b7294c88ce4f9dc2,11550808,heartmula_muse_cn_suno_cn_002440_1.wav,48000,1443840,30.08,beb67a57f84792696e751de51947140562a55a1c80238c3125778fc789beab1d,2927231,ai_heartmula_muse_cn_suno_cn_002440_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002516_1,HeartMuLa,development,muse:suno_cn_002516,muse_cn_suno_cn_002516_1,e5b18d0528fcf79dd11f84af1f147e551101a9bfb952cc2fa1ea5a486d146b6f,11550808,heartmula_muse_cn_suno_cn_002516_1.wav,48000,1443840,30.08,87bd2b5d3d29f962b4a666f19276aa1b8c81af2d1016baa6af19448a168675bd,3104893,ai_heartmula_muse_cn_suno_cn_002516_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002551_0,HeartMuLa,development,muse:suno_cn_002551,muse_cn_suno_cn_002551_0,86d3b0f63ed1437d731afd8e0babb1052b3e92ad91877febaf2f8de188c9299a,11397208,heartmula_muse_cn_suno_cn_002551_0.wav,48000,1424640,29.68,7042cb5f1d6819c9edb396f09695691f8ad584e69c1d970b729819fac5f039db,3199131,ai_heartmula_muse_cn_suno_cn_002551_0.flac,44100,1323000,14112,0
ai_heartmula_muse_cn_suno_cn_002585_1,HeartMuLa,development,muse:suno_cn_002585,muse_cn_suno_cn_002585_1,a3bc462d13991f737c86a63d5ccca4556d0b948a111707746eb5498aa20707ea,11550808,heartmula_muse_cn_suno_cn_002585_1.wav,48000,1443840,30.08,92c4b61953cb1497204102cc879af3aace6fe602a9657b4c0693d3b0eed9a22c,3425945,ai_heartmula_muse_cn_suno_cn_002585_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002619_1,HeartMuLa,development,muse:suno_cn_002619,muse_cn_suno_cn_002619_1,ab7c090cb022b2f12cd31783f585ae1fb88f11df2380baa1fcd5febb39265c2f,11550808,heartmula_muse_cn_suno_cn_002619_1.wav,48000,1443840,30.08,3acd3ec1de85f6405027c7d187543130328c21e4cbc4cbb2431ca80e00a7253e,3077925,ai_heartmula_muse_cn_suno_cn_002619_1.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002660_0,HeartMuLa,development,muse:suno_cn_002660,muse_cn_suno_cn_002660_0,77201b269ad54ef7aecdac06f9119f7354101230f94eb6d649feced739c07eab,11550808,heartmula_muse_cn_suno_cn_002660_0.wav,48000,1443840,30.08,318eaebdd77f38ec7755cf79893c67259c7fff4035059d64dcb05493f665eb10,2957575,ai_heartmula_muse_cn_suno_cn_002660_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002718_0,HeartMuLa,development,muse:suno_cn_002718,muse_cn_suno_cn_002718_0,0a6822bb3568fc1c5222031f8001024c8545bdc96088ffa702db259c016a9810,11550808,heartmula_muse_cn_suno_cn_002718_0.wav,48000,1443840,30.08,b01efe8cc92d00a28441d38c03d34ee4255b95eab78d55472dd548d677172ebe,2937985,ai_heartmula_muse_cn_suno_cn_002718_0.flac,44100,1323000,0,3528
ai_heartmula_muse_cn_suno_cn_002840_0,HeartMuLa,development,muse:suno_cn_002840,muse_cn_suno_cn_002840_0,76401fde11184463c24dfdd4357120bbc6a59f2358671605689487f7f45369ed,8847448,heartmula_muse_cn_suno_cn_002840_0.wav,48000,1105920,23.04,639d7bd95b3782e0ee6774f3de12b38f446803a4c7893c34dad983773e58664d,2274331,ai_heartmula_muse_cn_suno_cn_002840_0.flac,44100,1323000,306936,0
