id,prompt_id,label,source_group,role,group_id,native_frames,native_sample_rate_hz,source_sha256,source_receipt_sha256,eligible_native30,eligible_native60,native60_start_frame,native60_frames,native60_input_sha256
ai_yue2_muse_cn_suno_cn_015622_0,muse_cn_suno_cn_015622_0,1,YuE2,development,muse:suno_cn_015622,2833856,48000,51dbffd9b32142a3351b5c2e46b0536fa0787cc89ff90d1b55eab02f00e97dc6,2446b67994ed23d4f55343fa5bedd1dcc2bad7bf177e0057051f6921b9478c03,1,0,,,
ai_yue2_muse_cn_suno_cn_015652_0,muse_cn_suno_cn_015652_0,1,YuE2,development,muse:suno_cn_015652,3265856,48000,5af4012a0d3eecd54ce2bdcfd94ea9e43eabcce60a49d5df709f0e8c2c861888,e9a4acf63731b860be095859f0d7e9490a81eaf190cc4f2cc062a43c64120b4e,1,1,192928,2880000,9a20c5e74d2ba0238b23ee7d29f891098d38630a27e34818c9c13f6ee2907ab0
ai_yue2_muse_cn_suno_cn_015840_1,muse_cn_suno_cn_015840_1,1,YuE2,development,muse:suno_cn_015840,2912576,48000,a433a645b8a6ec1e3431e0194d5c279425ba12bb5300c172f9b0d728043b9dc3,ecec79fee1700a9ba727070ea7ba1247cc65c1f8cd20393897f9741cdd8925c3,1,1,16288,2880000,5eac45eaadaae25a9a9516aa3e2492a9d6375e10e89ceb2177592914146177e9
ai_yue2_muse_cn_suno_cn_015869_0,muse_cn_suno_cn_015869_0,1,YuE2,development,muse:suno_cn_015869,2785856,48000,9516f3512fd29fc91ea23d3c49adaac64bbcb90cb6c59c18bc25439be9b662c8,1af622b3b2d42b22c8f9106f23ce65c85e0071d141d05635e173d83cc052796c,1,0,,,
ai_yue2_muse_cn_suno_cn_015906_0,muse_cn_suno_cn_015906_0,1,YuE2,development,muse:suno_cn_015906,1764416,48000,8f4852d546d2380f8a1ffa3b686fd2e3624d440aa5e947d4f285822e53a16fac,6c0c5b3f5b28ccbbe766a30bd42ef050c9bcf6082fd83b0b5a42ef78925a633f,1,0,,,
ai_yue2_muse_cn_suno_cn_016011_0,muse_cn_suno_cn_016011_0,1,YuE2,development,muse:suno_cn_016011,3242816,48000,d15faf51d314d1c023555ca10a6dc6c4136504a6f3bf1512e033728b0061598d,ca982f9bf7c4b2cf21bbf3fd0a8c87f0d2b0ebff3aacddf53b61de3440298a54,1,1,181408,2880000,dbe4f942471c5467dcafea3bdabe1191000f75d040fd2342991dce026fc31855
ai_yue2_muse_cn_suno_cn_016186_1,muse_cn_suno_cn_016186_1,1,YuE2,development,muse:suno_cn_016186,2325056,48000,8133ddbfcc7efd842c6443752d6d8a113709aed1fc761e549cbac818aab237d8,36c0cb0079033a99e04806cacb58e51f7d49749875a0d0bec2bc7b71ce2a056f,1,0,,,
ai_yue2_muse_cn_suno_cn_016201_1,muse_cn_suno_cn_016201_1,1,YuE2,development,muse:suno_cn_016201,2390336,48000,23f4b3f191ca90f3e7b0c2a28fa64631c55ff6869c58c86a837911524c0f22d8,d050ba017d6f3de3274b172389887d1e0790b4e30c22369ec751bf1798b61204,1,0,,,
ai_yue2_muse_cn_suno_cn_016541_1,muse_cn_suno_cn_016541_1,1,YuE2,development,muse:suno_cn_016541,3277376,48000,46fdc415c263ebf1eaa550a6c590598349ec56b76cce388456c61a2cf1794326,c6d31b1d978eabd6caedbb5fbcecd748cd1c7adb28600d971d9c60e7c69e0019,1,1,198688,2880000,4e8b5deea1657ca832c9cc4eeeda67b21085e136b8a7157ad1dc1716defb6776
ai_yue2_muse_cn_suno_cn_016564_1,muse_cn_suno_cn_016564_1,1,YuE2,development,muse:suno_cn_016564,3238976,48000,a3883f47eb4f6bc863f32f15f467cdbe8e724d1926a4090b1065b3edb4b28f79,664d47d9d40684ff85f8b9eedc50de9516ca31fcb4c7ac68446ffef0ee26af7e,1,1,179488,2880000,a540f60158f2bed1b8e3b77ba21989a2707f54dfc0616d585e0956386f9fd3c0
ai_yue2_muse_cn_suno_cn_016867_1,muse_cn_suno_cn_016867_1,1,YuE2,locked_test,muse:suno_cn_016867,2998976,48000,7dd183912769fe956f0fa8dba892c371a8f5280ca8f8d27c31997f953f5db1c2,b289e0e16ac1c7601690a40d74543aa6f65c175b8a1e3a4e0e20cafc498f9d13,1,1,59488,2880000,d83157ac7456418366e90fb7a8be8faf84b1f3ac43169f21c5b1ad9fef07a893
ai_yue2_muse_cn_suno_cn_017217_1,muse_cn_suno_cn_017217_1,1,YuE2,development,muse:suno_cn_017217,3578816,48000,eca6dff5e1dbdecf3220ad2b633a0a61d8ff20f0022dfd7c4ce465b604c3c9ed,47114f3d6c9c50732a50f29a70544825fb336088daa697a5b41ce7f32119bbfb,1,1,349408,2880000,6e52a2d52c525fe44dcc91d75ce4cb26626431412f602782e634a04dcafe3e44
ai_yue2_muse_cn_suno_cn_017249_0,muse_cn_suno_cn_017249_0,1,YuE2,locked_test,muse:suno_cn_017249,2785856,48000,3c333f6faa30662468382eadcc0934e8d6f0bbd40c31e273852f432dd0b5965d,71703d7156bb65fd0f9995fe06f6b8a623452c919bf37111b8e0303d1c95e01e,1,0,,,
ai_yue2_muse_cn_suno_cn_017255_0,muse_cn_suno_cn_017255_0,1,YuE2,locked_test,muse:suno_cn_017255,3300416,48000,9c46308cbba7b01aabfda105d7ef2505149982ae308c8810611fbede31aa260a,a54f12ca3952e551b4c4debbdd0ac723194f6a64341349a990b079f4c77219a1,1,1,210208,2880000,584094b764f7d29ba8e3f14f544656aab841cf411132ff86d8faf12582ea17ba
ai_yue2_muse_cn_suno_cn_017343_0,muse_cn_suno_cn_017343_0,1,YuE2,development,muse:suno_cn_017343,4627136,48000,ffa7cd36875204768dbf0a1b1d25ebc20220b902080bb5a4d90dcc48352c2ebe,12eb92279a3c89f1cf8160d2201dd233980b92838b3d7a57a9e7ef259f9a21a5,1,1,873568,2880000,e4d05cf21036498fcd7492184105d31ac6177803cd81762060521069cd5dd8f1
ai_yue2_muse_cn_suno_cn_017373_0,muse_cn_suno_cn_017373_0,1,YuE2,development,muse:suno_cn_017373,2730176,48000,6cce1ffd0c8b1f4f2e920d14690f4915797a047bb9e80fca31fa131fd83b8630,b21f26dafb6a614b50345d576135ef262912ffdcb083b6b6f20a28818d8cd2a1,1,0,,,
ai_yue2_muse_cn_suno_cn_017486_0,muse_cn_suno_cn_017486_0,1,YuE2,development,muse:suno_cn_017486,3296576,48000,734df19bbe709e6a50e7a74db50ab3f2acaeb075463c4c11bc367172e47bb4a9,c76e9e5abf80bdf13460b1809271ce8a211a33bca01716c83c2a8aec3ad8acfa,1,1,208288,2880000,2d9de6d66545c57433969c1bdc710d2e284ec4d666ea373fabb02279588396c0
ai_yue2_muse_cn_suno_cn_017531_0,muse_cn_suno_cn_017531_0,1,YuE2,development,muse:suno_cn_017531,2492096,48000,c885558bedf0eb88858f51d83f3a35c36c128a69021d96f977b7adf273db232c,6de1bacc1b9d77146b90db1b8c11d00e4074599b1baffc45faf5c0fd61de67b9,1,0,,,
ai_yue2_muse_cn_suno_cn_017627_1,muse_cn_suno_cn_017627_1,1,YuE2,locked_test,muse:suno_cn_017627,2004416,48000,f176520d99949f4473e6b753756064ebbeed6cd20ee818d8004c9b349c96a939,524694805748933c1c3d27ab99f9c4a53a8591803ef06754cb0f09fefe801a30,1,0,,,
ai_yue2_muse_cn_suno_cn_017645_1,muse_cn_suno_cn_017645_1,1,YuE2,development,muse:suno_cn_017645,3711296,48000,478aaf2cd53e68f446010be0564adaa3580c02c6dc0a1d802570567ac3840210,c06e1cbb6a43ae81fe5ce412c978faa6f5cb6623dc70ecd9ba8c593326b81917,1,1,415648,2880000,726418d2e262e631e62952df4e763662c706826042b6992d1c1e79603fc3534b
ai_yue2_muse_cn_suno_cn_017780_1,muse_cn_suno_cn_017780_1,1,YuE2,locked_test,muse:suno_cn_017780,2858816,48000,9938e0e64a931de91bbdac68af2b8951bc69a95ed187f80746042eba4bad04f0,b05f7be6fe8a942c58a36b143fa0bcaf6c73d536b3691301f0b8fde7048d968e,1,0,,,
ai_yue2_muse_cn_suno_cn_017803_1,muse_cn_suno_cn_017803_1,1,YuE2,development,muse:suno_cn_017803,2835776,48000,0d9063b369ee19e13a72825d838f21ce96e9c99d28c4a0277d187e456cafe306,f8e5196225f5bda8129b9f0898f000e4745a2418d6be95ba671741615695bc43,1,0,,,
ai_yue2_muse_cn_suno_cn_017832_1,muse_cn_suno_cn_017832_1,1,YuE2,development,muse:suno_cn_017832,3469376,48000,547bc2a7709d4128a0d8accc5fcd957dd5be6b47950f23db9c1f746cd0aaf100,bee7ec5397627bf311ce2d1c214fdc04a0525573ab5450a2c3e502ebae939a73,1,1,294688,2880000,dc1c927bafa6ab32e25bc2816128cad69a46239b4bee9538b952aaab3b3a75a7
ai_yue2_muse_cn_suno_cn_017956_1,muse_cn_suno_cn_017956_1,1,YuE2,development,muse:suno_cn_017956,2302016,48000,e9162fa072751b90ff78a58146867efece8ab38707312f282872ba909abab260,3a6260f7ac1c1abed3f4fb676b3e5e9db6cc2ea0a043d523ea347956cb9ba44f,1,0,,,
ai_yue2_muse_cn_suno_cn_017992_0,muse_cn_suno_cn_017992_0,1,YuE2,development,muse:suno_cn_017992,1983296,48000,58dcb9b78dda8f623ae0e0e95cc0518b7946f44e78890c467902672c30f905b6,d7c19cf70f00cf88525ef9d5203956d2dc6a9fddb53f95da7b519976bc45f88d,1,0,,,
ai_yue2_muse_cn_suno_cn_018057_0,muse_cn_suno_cn_018057_0,1,YuE2,development,muse:suno_cn_018057,3118016,48000,d0635d3fc62afe0605da3818f4f88405e4113ca64d2918c69d4503564fbc30d8,dcf490f87986f5026c9efd9a3c9f21efac6b8ed4cc2a566851d8263672d2587a,1,1,119008,2880000,e161d15627902fad64de1c7060d4e760dc881976b9f76ca28aa0cf0c1bf4405b
ai_yue2_muse_cn_suno_cn_018338_1,muse_cn_suno_cn_018338_1,1,YuE2,development,muse:suno_cn_018338,2878016,48000,4e83c5b14dfd3ec499692c60a0baf3510ff0fbea140b7679852abd379c582d1f,2fcc67d5f43b2e98b2a6237a340ea0e580f36428a4571e0e8eb8dfbcd1f9e04a,1,0,,,
ai_yue2_muse_cn_suno_cn_018558_1,muse_cn_suno_cn_018558_1,1,YuE2,development,muse:suno_cn_018558,4607936,48000,254df2c73e200e0d094fef0cbe100e689b5918014f51727d7a4f6d8c63320ca6,7d8cb32aca5c5768320129324f904136571d2f5ab2793e53810cc270c4801f43,1,1,863968,2880000,f336b8123bc5c7a9439698b65be016db34fcfd35e234fd8c5b129562b17b6596
ai_yue2_muse_cn_suno_cn_018563_0,muse_cn_suno_cn_018563_0,1,YuE2,development,muse:suno_cn_018563,3379136,48000,7534b5b73d7197c9af7c2988b699c492b1d10df097ab482b193e8d0a4d6c2725,9281d82dafd3277e7627413049dd17b92bea38c2830edcfdced18a5f6e3a50bf,1,1,249568,2880000,7f1404c611011694ea848b53a3b563ba687474d299d89faae356fe3b2c319e8f
ai_yue2_muse_cn_suno_cn_018634_1,muse_cn_suno_cn_018634_1,1,YuE2,development,muse:suno_cn_018634,3705536,48000,6f0122d82e2bf34d3fd2611d47cfc594a829aaa71ccff1b2c06095de56ab0e62,fd34cbcb3b98310a4dc12147931807798d39db2d85ebc552349ed69fd276ac62,1,1,412768,2880000,433e396ecda796ff0748cc5e9017dc1994064d16a8fcbd97c9c206398e4531cb
ai_yue2_muse_cn_suno_cn_018713_0,muse_cn_suno_cn_018713_0,1,YuE2,locked_test,muse:suno_cn_018713,2734016,48000,503be1758089b0ce87e0cfd4a640800b6f5d690961f2a7df0f91d94386ab73dd,656a0e7bb067801aa252c745204d0d2dbe5cf8cc26d1ccdee1dcb2e862faef79,1,0,,,
ai_yue2_muse_cn_suno_cn_018814_1,muse_cn_suno_cn_018814_1,1,YuE2,development,muse:suno_cn_018814,2202176,48000,6e278ab84d14241fd51474e16c4ff695d638f7c8a8e940d1847cb6e2246403ce,e7d603b70c1ffe1d337e6ca4251b20d07074178f472e84dc27b11e7e8c90f70d,1,0,,,
ai_yue2_muse_cn_suno_cn_019033_1,muse_cn_suno_cn_019033_1,1,YuE2,development,muse:suno_cn_019033,2749376,48000,f6abb4337bc5c92117a27ba1e5ddf8ea29111a0442f770f32b0389116fe30486,bb0bf4764fd5a4891041d899e29c8550d8ad7959ac5ec6e9aa672131229ae74c,1,0,,,
ai_yue2_muse_cn_suno_cn_019040_1,muse_cn_suno_cn_019040_1,1,YuE2,locked_test,muse:suno_cn_019040,4218176,48000,af41fbc5ae0aefe0f5779ef89b09bb8a0045631e07332877e45d9f1321dde73c,84d297e3f6365c7387f77dd98cc7ea9f961d6d793099896744b40207c92ee851,1,1,669088,2880000,d3bca7efa661f0518c1bf7846742ce0ea696dc7f1293187d8c92c2539957e3f0
ai_yue2_muse_cn_suno_cn_019084_0,muse_cn_suno_cn_019084_0,1,YuE2,development,muse:suno_cn_019084,3333056,48000,68e0d7300478b541475cc836b343d2acbff5f44c8d774ab8f17460117903b3f9,292556ada66339abf71e732878f9ca032816be1dbf2123c40244d464ceedf7ab,1,1,226528,2880000,2e1f383445cc1a1f20052f4dec2a4af2429cbd3e22b74cd95ae91e838a22471e
ai_yue2_muse_cn_suno_cn_019155_0,muse_cn_suno_cn_019155_0,1,YuE2,development,muse:suno_cn_019155,2680256,48000,b9aa695416d136138caae068b8c179c7e00dbad906e53e1327060d51636923e7,658150046a0a9a81990b0e6d48e0f9c5b1b2461879f1e75dad9ea03e51c56bbb,1,0,,,
ai_yue2_muse_cn_suno_cn_019557_1,muse_cn_suno_cn_019557_1,1,YuE2,development,muse:suno_cn_019557,2037056,48000,d15dafe87390642a08e6dd99235877182bdc4d32ab242d4a757605665e23afa2,9eeca9a78cb08cf6c130b765333be17ea2a74b3c5b5cf572ea446fe8677810a9,1,0,,,
ai_yue2_muse_cn_suno_cn_019593_0,muse_cn_suno_cn_019593_0,1,YuE2,development,muse:suno_cn_019593,3342656,48000,a80667f9827917804a7fb93f3e99ff91c1e496d1a278936e4f1d72afc5971ff8,555c28a0718f1acc660c6a5ffd255a14658f66a1fea53993fe9fda34ca114600,1,1,231328,2880000,9571a6f3f9215b2414d5be74843df65602c151e4b3a55a30ae674358bad34b9a
ai_yue2_muse_cn_suno_cn_019618_0,muse_cn_suno_cn_019618_0,1,YuE2,development,muse:suno_cn_019618,4193216,48000,5d0aa2ececd289c4e27e7b92f9ee829ea95a08cc49b51145312d743521da9c93,5202855bc6410a999ebe9cd9013b2f1000e2b88f35f87d83dc11d69dcdd9828c,1,1,656608,2880000,c11aed75a595076356485ca173083b52bbc19b1256ce23910fd5354617b314df
ai_yue2_muse_cn_suno_cn_019709_1,muse_cn_suno_cn_019709_1,1,YuE2,development,muse:suno_cn_019709,3551936,48000,feee439ff6e9390bc659bfd08809502f8cb65d6b6ddd02cf8a6a0fc921dd235a,5809e303b618aa5503b5afa83b5c1085459d3152b4db63d7a20422bb0e8a4346,1,1,335968,2880000,6533433fdbb0cb1eed556f2836e75729862384f65b51ab862a7aeb67376db930
ai_yue2_muse_cn_suno_cn_019753_1,muse_cn_suno_cn_019753_1,1,YuE2,locked_test,muse:suno_cn_019753,2876096,48000,40392c99e9badbda213f5f7f5efb88a950c14bafec5e4d73ab5ba7a0e2ece16b,114dcb5ed6613ce22767a3a35715f96c921f11f6a17364c3541dced0a09b46d1,1,0,,,
ai_yue2_muse_cn_suno_cn_019837_1,muse_cn_suno_cn_019837_1,1,YuE2,locked_test,muse:suno_cn_019837,2949056,48000,8d3e6a8024e881bd974f647cd40dea55b8240b3b287a4c9bef2c33070b63d8ba,ea8d860555427296b78471e4a7c3bfcc1539238e27fb6c0369a1c966aad5ba43,1,1,34528,2880000,4116d018f0714e8be22cd1bea2bdc25f1b6cfb0f84a75e16c584dd84ee4897c3
ai_yue2_muse_cn_suno_cn_019962_1,muse_cn_suno_cn_019962_1,1,YuE2,development,muse:suno_cn_019962,2847296,48000,cae51896ceb465b133d6274dcbc11eafeece450db331c9048623025e6c5e3577,a87c49a2c35f206131f9c1bd72e0119d5c584db562806b22b986041377facc1f,1,0,,,
ai_yue2_muse_cn_suno_cn_020042_1,muse_cn_suno_cn_020042_1,1,YuE2,locked_test,muse:suno_cn_020042,3298496,48000,1310638303d8c11409e6cc9d4fb36a31820bfbc9df520ff83df8d86c69fe212d,85de93b6d6d17b65fd759e313ee4fdd5669ad123cc013494005d6f1d633729a9,1,1,209248,2880000,f3246f2f8b0f2276aefb51432e4096b9d12cddeff51e7d534cbe9ef6f7172cbe
ai_yue2_muse_cn_suno_cn_020151_1,muse_cn_suno_cn_020151_1,1,YuE2,development,muse:suno_cn_020151,2874176,48000,d07e05a32544500289dce16c1569dfc939d446fd641abbb8da478d0ea5ec20e7,3961845a58c0b485cdc9440df9848550f3fd518cfbca5a10ad4404a773219ea1,1,0,,,
ai_yue2_muse_cn_suno_cn_020176_0,muse_cn_suno_cn_020176_0,1,YuE2,development,muse:suno_cn_020176,1658816,48000,f3c24c9db0ff41dc0e69598668ec3a777ae38c889fd3c2564703d300ef3c0ea9,9571fc9656587c0f1b6b7b62bd591115f1bf8f5af763b9f2aa9bd666dec7afe5,1,0,,,
ai_yue2_muse_cn_suno_cn_020367_0,muse_cn_suno_cn_020367_0,1,YuE2,locked_test,muse:suno_cn_020367,2002496,48000,244d76e84971669e7d54bcddd1f903dccd27be342615cdac01327c2211a861b3,72353a377ca8afc4f6950762cc49cf27b16f11b7a53d92741ae361a488eba1d0,1,0,,,
ai_yue2_muse_cn_suno_cn_020424_0,muse_cn_suno_cn_020424_0,1,YuE2,locked_test,muse:suno_cn_020424,2770496,48000,29db2139592134c0825762a9e97f4e210fd4cd69484b82a6b0a8b3e915cff55f,1a1382a30af82a4b5be2bf2c08c0b8f054ce9d1264142dd298a8f97f61498ea7,1,0,,,
ai_yue2_muse_cn_suno_cn_020583_0,muse_cn_suno_cn_020583_0,1,YuE2,development,muse:suno_cn_020583,2927936,48000,bb37de3101f596a34aca2d7e1eb53890c4ae05fd1adb3fa2acc8ce4e5ac3baf6,dd85e34d6d2b6037a17f4fcbe4b21e79608c0eca474d8489959adfd85f4709b6,1,1,23968,2880000,044dca20230e4d903eaae179c73ca513b53d3dd8b12f1bbc292bf7c4cf453f57
ai_yue2_muse_cn_suno_cn_020594_0,muse_cn_suno_cn_020594_0,1,YuE2,locked_test,muse:suno_cn_020594,3707456,48000,7c7718208889287bcf48256f5756983c097438e30612d58ada0bf92f51763ddc,1bfd76dcaa4d1ae16aaf7c41193eca528a58d5f4a8de856f9161418a66aaf1f6,1,1,413728,2880000,9d1dda6c1c1817fa8c3cfdcb24a97372f1dd6b5c0435e6c79e0e6ef4efc833f9
ai_yue2_muse_cn_suno_cn_020622_1,muse_cn_suno_cn_020622_1,1,YuE2,development,muse:suno_cn_020622,2158016,48000,dbbd8828b686d3ed6b9856345cdd26226aec968827d1ed441dc5d157ff0e3649,3dede78580304c2f87e10a3c0bed754273d98d0e46cdddb23831b0b6faf5f684,1,0,,,
ai_yue2_muse_cn_suno_cn_020623_0,muse_cn_suno_cn_020623_0,1,YuE2,development,muse:suno_cn_020623,3311936,48000,879cc02cf0b611b5f264da3879fceafdea3a614a5f846b273a9b013d43c8745d,7f0aad681dd96cfbb1b67944d0204a5b34b78914530701896300a09ee0177b82,1,1,215968,2880000,c624af9f0269985ef7208662b8b13ada3ac572f9728f5254a76606a2ab2b9946
ai_yue2_muse_cn_suno_cn_020838_1,muse_cn_suno_cn_020838_1,1,YuE2,development,muse:suno_cn_020838,2305856,48000,d3d11bc8a321b01cbd2ea5cf548a4dae688144c9d1d740506de1e4ba353d305b,1571043a479a50bba44a2264811b6bddb324308a9ec4b3ec28b488f16580a057,1,0,,,
ai_yue2_muse_cn_suno_cn_020854_0,muse_cn_suno_cn_020854_0,1,YuE2,development,muse:suno_cn_020854,3223616,48000,67ebdddc04d20d59356fef5a02545edad8b3dd6ea534b05bea3e946b6285f45d,6e3e03ff8803cd5864e837be55a0b340e89455b478a810f3632dd2eba956529c,1,1,171808,2880000,b8ab6d3b4bb42d77a26d414569461e8864ca87fb0968018eb1098f81675cb56a
ai_yue2_muse_cn_suno_cn_020956_0,muse_cn_suno_cn_020956_0,1,YuE2,development,muse:suno_cn_020956,3306176,48000,516f0b95915a87e17aa9f57f94ac35ec51022fa63e42bb1ab40349fd4fed0c22,0e7750824e54e0aca6194376a7a2a50c06746ec3e8187beffed6de39c1571a06,1,1,213088,2880000,6651e7500fb4bb85dfb71eda25298395a160c3964fa2b5d8aad5188b7d4060cb
ai_yue2_muse_cn_suno_cn_020962_1,muse_cn_suno_cn_020962_1,1,YuE2,development,muse:suno_cn_020962,4318016,48000,6d9a3bfb92d1e0c0cb5b79f54c1b2f3910b6431c23d06e213404af3022d94a3c,8e62c6144eb3ae064e28350e78dfbabb22c72d5d5adee684e3ac379ab7723954,1,1,719008,2880000,974049239205bfe74f82c151d44cb04462fce7cb180c52b7c1472d2496d0e876
ai_yue2_muse_cn_suno_cn_021048_1,muse_cn_suno_cn_021048_1,1,YuE2,locked_test,muse:suno_cn_021048,2782016,48000,cb0e334e2c7811cfaf95e334f017a4306326f2cd72b851394f35d5a89b67985e,b0c33eec8a8b0fd45e61210a57dde431c5d0b48b9207e391fbf7e8d381b4b42b,1,0,,,
ai_yue2_muse_cn_suno_cn_021072_1,muse_cn_suno_cn_021072_1,1,YuE2,development,muse:suno_cn_021072,3436736,48000,4433970d942ed0d436b3e96abebe43255be53ea61a182bed1e97bf7b1518303a,268861513419541372e7988231e7244fd9bce51abdbd070062d1a559892b6bff,1,1,278368,2880000,8da874ffebe0b41d08ae461aa599be5726bedaa6df909e1fa0eb7fd7253a1a21
ai_yue2_muse_cn_suno_cn_021265_1,muse_cn_suno_cn_021265_1,1,YuE2,development,muse:suno_cn_021265,2956736,48000,1365ac90549724e7620a953157e0d0ed08fd1e5f90d11dc19fdbae04051c1547,ea4c8bde941c01578a1799cbe2d2da13c9a67812b629eed9734e4e512028a26a,1,1,38368,2880000,5ccf4b37778aa162cf7b54e71e8f5edc4cf03bd60900dd8c310dc92693ebde94
ai_yue2_muse_cn_suno_cn_021396_1,muse_cn_suno_cn_021396_1,1,YuE2,development,muse:suno_cn_021396,2701376,48000,8a062786204eeb113324fb9804d690a147adb211671f83f3a877e2efbacda6ff,3ceaaf318f5973c222fdead5c6f70a0c5f86b47fadd6ce2a66ad1cea646b0fe5,1,0,,,
ai_yue2_muse_cn_suno_cn_021599_1,muse_cn_suno_cn_021599_1,1,YuE2,development,muse:suno_cn_021599,2200256,48000,50abf4ef85867cd9efd23896b2826f94eb03c4c8965ca4325b0e587af38bcd32,7aeb0d099eaeef3d7f345aad33f9dc89a73ebcdd8b1378da117ce2f6cf8cc5ef,1,0,,,
ai_yue2_muse_cn_suno_cn_021662_1,muse_cn_suno_cn_021662_1,1,YuE2,development,muse:suno_cn_021662,2060096,48000,2f4ef71ad56b7429ded3c1b59706ef6de2d8452ee4f56aa9458eee744cda3d45,623e102d669a4939fa81b14621b4f3a31718d81821ee773b7828a0ef7e1a4f90,1,0,,,
ai_yue2_muse_cn_suno_cn_021766_1,muse_cn_suno_cn_021766_1,1,YuE2,development,muse:suno_cn_021766,1962176,48000,15c4d3058256297dedc118faf40c279d003db11d93e87e3f0607c7a516f666eb,e63829e11acf30fb9cbae95e3665364642689e5c688226f3df390057d989a07e,1,0,,,
ai_yue2_muse_cn_suno_cn_021803_0,muse_cn_suno_cn_021803_0,1,YuE2,development,muse:suno_cn_021803,4325696,48000,36ee0a4dc547e013d6a127e818298db48d12ac23a2791fe0284269d77dcf7555,6f439b9c4ca1a4d951d307a2e4e4d7ada8c978f82baa1a8f31f9258ed04efc6f,1,1,722848,2880000,1d060ee5528967a460be6c106ef2685e37d9923586d1189c5082a00876ed966a
ai_yue2_muse_cn_suno_cn_021942_1,muse_cn_suno_cn_021942_1,1,YuE2,development,muse:suno_cn_021942,3025856,48000,f8ce5d30d952516c01243db4037f8563eec3c220475444b15d71d876bd84a3b9,042d912988bf5ce03d8cf6c965aee11efc2564e350c06e692be81e502337bc41,1,1,72928,2880000,2026926995327f33be62184dbdf00265a69fb4bd09d98c1cb4c6e245c7e7b0af
ai_yue2_muse_cn_suno_cn_021964_1,muse_cn_suno_cn_021964_1,1,YuE2,development,muse:suno_cn_021964,2950976,48000,05f5874ab22a3640db798c9907158447c1d4aa597c67fef600d153368bc524ce,092f68651e57974155ed07c6ded8a54f0b7334e6781d1316751355871d0b0e63,1,1,35488,2880000,cdde22619f720b74038aef89087eafddef3b6297ac3e271c9573274a4f70bc31
ai_yue2_muse_cn_suno_cn_021992_0,muse_cn_suno_cn_021992_0,1,YuE2,development,muse:suno_cn_021992,2501696,48000,0dab4e75e6978ce2541641226caf413a51b07303a7124c00d01f9d16de1c786b,9400bc1ddb7955821a08a3f074d92e39a7290613624e662b7bc915f68bda802c,1,0,,,
ai_yue2_muse_cn_suno_cn_022781_1,muse_cn_suno_cn_022781_1,1,YuE2,development,muse:suno_cn_022781,3252416,48000,1b01ce6f3bd2f72e9aafcd837f1800f29290b6b2221d5e9e3106d914cca17869,91984ec40d93cb169b45052917b9353993623b1056c0d259e5e1d3f1a15495ff,1,1,186208,2880000,c3af8a136192ae588b0c3cb5e2f38ed8f4dd85f699c17b521f9334f9f11aa0e1
ai_yue2_muse_cn_suno_cn_022963_0,muse_cn_suno_cn_022963_0,1,YuE2,development,muse:suno_cn_022963,2931776,48000,47c480e372dcac47f833b02ec9c800e27842e259c5bbcbbda12d135eda212699,5756262c8ea7c2d554b49f8de3b4d372775415f874589b1cc5447f53734d7035,1,1,25888,2880000,24f74409e2c637e45fe240c55cc18ecf460e75abb4d1514a8f8b6a10e6ddc1b5
ai_yue2_muse_cn_suno_cn_023026_0,muse_cn_suno_cn_023026_0,1,YuE2,development,muse:suno_cn_023026,2411456,48000,3e552982f11c86afb3c184173d650aed183a89ae993624025294de1eb070e2bb,1ec43687b4c36dd838502979d4f453bfe9bb6b8a25044a374c90e5aa39eafed6,1,0,,,
ai_yue2_muse_cn_suno_cn_023072_0,muse_cn_suno_cn_023072_0,1,YuE2,development,muse:suno_cn_023072,3596096,48000,967d505b949a4d610a9a0b3a97a70a20ff2b140f2965d17d65f57547825e6fe5,5da8828d1b87e59e68fa02cc1e810f5f00a45df0d18c73b8b9d5b6e4e39397fe,1,1,358048,2880000,b48fb1019dae82c22cbce7a1dac1ad63d80fa8b7748d970c8b799d0e3b955602
ai_yue2_muse_cn_suno_cn_023110_0,muse_cn_suno_cn_023110_0,1,YuE2,development,muse:suno_cn_023110,2300096,48000,1d38aa9e98aac564c6f481f539c0c87489bb37b0f2df873383d7ff5706974ea5,0ecc4fa5cefbb0762629baf1184f91e1093e6e7be9a0b95fd56bee98237b3302,1,0,,,
ai_yue2_muse_cn_suno_cn_023171_0,muse_cn_suno_cn_023171_0,1,YuE2,locked_test,muse:suno_cn_023171,2398016,48000,41843dc00123a3c649bf1de675d0ec1cb0e5f85858dc9ccf21c920490ec102d9,84e01b0078ab68c06ded34412d85307befc6933a8ac5a97749e94ce0782585e0,1,0,,,
ai_yue2_muse_cn_suno_cn_023220_0,muse_cn_suno_cn_023220_0,1,YuE2,development,muse:suno_cn_023220,3838016,48000,a1d947d6cc8726a04c0b203ad7a168383fbdb23220175fc13e41f08b75c3cd4a,95a9031b0010dc74a4b9496333504d9b38316d3be7ac010e418c7a22972bd705,1,1,479008,2880000,1059b1ef459f45044442b761f8cb1a65ce105e15ce9e753d486e6182e72a5c3d
