id,label,source_group,role,original_role,group_id,condition_id,native_sample_rate_hz,native_duration_s,raw_sha256,provenance_status,acquisition,duration_sec,duration_view,crop_start_s,audio_offset_s,requires_crop,eligible_common8,eligible_fullband,generator_family,evaluation_allowed
aime_stable_audio_v1_03879,1,Stable Audio v1,development,consumed_aime_test,aime:fdebe67c6197eec7,aime:fdebe67c6197eec7,48000,10.0,755a11693616755da85b5a1aef34664e21bb6d5bc5e519716c972831b9d086bc,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03880,1,Stable Audio v1,development,consumed_aime_test,aime:48c374447a031aab,aime:48c374447a031aab,48000,10.0,b2f316657ea550fa141fd5a0ded6e5af96148d3bf97d940a018262c2ed358c0a,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03881,1,Stable Audio v1,development,consumed_aime_test,aime:e8b2fda58a3e2a02,aime:e8b2fda58a3e2a02,48000,10.0,dfb06aafe3b4985c8072767daaef3b893f2f29801e11e597af820a6ca14f9a56,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03882,1,Stable Audio v1,development,consumed_aime_test,aime:60c9d18642d46200,aime:60c9d18642d46200,48000,10.0,25d206ebbe5ce686e15a43dc69997abb6a1997491b3c3d090284a5ea2f808bb5,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03883,1,Stable Audio v1,development,consumed_aime_test,aime:ee3a2143a431f499,aime:ee3a2143a431f499,48000,10.0,47f2d2214403ce3035e1bf4d2511adaa4d284b0a6842a72a90031921479f2d8f,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03884,1,Stable Audio v1,development,consumed_aime_test,aime:23c7a66b9415e156,aime:23c7a66b9415e156,48000,10.0,ef00f5dc93e7bd52f7425ae5c95e10155499f69932e47392a42861b074129829,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03885,1,Stable Audio v1,development,consumed_aime_test,aime:8fd6c9042346a453,aime:8fd6c9042346a453,48000,10.0,0bfffe6d2762d811a4060eda16fc924195c755274f408b02b17c6edb489124c7,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03886,1,Stable Audio v1,development,consumed_aime_test,aime:02a43823f48d7848,aime:02a43823f48d7848,48000,10.0,70d4a0b1e4a8b2b7e64fdcd79826d623fe97a9ac1a16adf4ca1e972f180678de,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03887,1,Stable Audio v1,development,consumed_aime_test,aime:79efafd5ea899f92,aime:79efafd5ea899f92,48000,10.0,ee62ae548300b46028d75ecb20472ce314368f11021ac09400c324e0977e23ab,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03888,1,Stable Audio v1,development,consumed_aime_test,aime:fe6d5e518931a263,aime:fe6d5e518931a263,48000,10.0,ddee7740f4518330849f60b71d3219ab80ca640f95d63e926bb62bfe2dbc129e,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03889,1,Stable Audio v1,development,consumed_aime_test,aime:f35323b5836eaf99,aime:f35323b5836eaf99,48000,10.0,ac3b48394ceb7b06287099023463f79a556de80961c77fdb63efef0756dbd3e0,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03890,1,Stable Audio v1,development,consumed_aime_test,aime:b2854b33b2cf9116,aime:b2854b33b2cf9116,48000,10.0,701e8a1b55a10d06f7b8a47101da4f9a28788a674899f41317819ae08ffb5c0b,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03891,1,Stable Audio v1,development,consumed_aime_test,aime:9b706b62a1052c98,aime:9b706b62a1052c98,48000,10.0,156145fcae2d6934adc1b7a73fda8c9c2bcb6c08fcab2f6ef68390061fc8919e,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03892,1,Stable Audio v1,development,consumed_aime_test,aime:91f155fbc22af56f,aime:91f155fbc22af56f,48000,10.0,05ac433def9274333a326155ee8d2868b750d978f251ae952b471c269aa5c403,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03893,1,Stable Audio v1,development,consumed_aime_test,aime:0ccc573719a7f46d,aime:0ccc573719a7f46d,48000,10.0,7ecccd4cb85675d89a9983c9bee653cfa118cee27d92208c242664cec67072c1,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03894,1,Stable Audio v1,development,consumed_aime_test,aime:6a8a758cce094f33,aime:6a8a758cce094f33,48000,10.0,f47ab879f64130f19e999bafef797bc62cb6178bf15742a71cc68429f13b56e6,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03895,1,Stable Audio v1,development,consumed_aime_test,aime:4dc0f2d6d53a3239,aime:4dc0f2d6d53a3239,48000,10.0,7d75b8afce08723a321843694a025d67bf79b1d5a1d357d880dd45d96acbe62b,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03896,1,Stable Audio v1,development,consumed_aime_test,aime:d9e3d1be33503e64,aime:d9e3d1be33503e64,48000,10.0,493873a23415f5d00a613fae289896abc87282f0311e39f57570ed12fbf9e6b8,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03897,1,Stable Audio v1,development,consumed_aime_test,aime:d4fcddd4078efd57,aime:d4fcddd4078efd57,48000,10.0,ddba0041bf1b839fedb694e52ff7d21342c803c7301264ad201bca67df957ea5,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03898,1,Stable Audio v1,development,consumed_aime_test,aime:bb5e616ad9605868,aime:bb5e616ad9605868,48000,10.0,5d26aa278e6965e943953c0121eb2ea2b2cc4420e91b3d209c3ce3e49e68420c,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03899,1,Stable Audio v1,development,consumed_aime_test,aime:916e732f7209b91a,aime:916e732f7209b91a,48000,10.0,89e135d94236b518c55739b3acc4541db67258c7b8592d034d44b4324d55109b,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03900,1,Stable Audio v1,development,consumed_aime_test,aime:88a151d58d2c1b12,aime:88a151d58d2c1b12,48000,10.0,0ea1f696df3975979fe76a8f5b1d5aa7a2291a68d962d5d1b618619095099bbb,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03901,1,Stable Audio v1,development,consumed_aime_test,aime:e755087b30d882da,aime:e755087b30d882da,48000,10.0,85edeecbff911a5daad0ff1d6f84ac71cfcbc5937871b79995a4f53d175be036,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03902,1,Stable Audio v1,development,consumed_aime_test,aime:f618429a7a965a8e,aime:f618429a7a965a8e,48000,10.0,b9a629f87b2a04986ea2688c80f9f50e4d9cd1573814de1c99933ad4c762297c,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03903,1,Stable Audio v1,development,consumed_aime_test,aime:114f4f28ae0b42ad,aime:114f4f28ae0b42ad,48000,10.0,b59eacf70e38001a63bd19d6f143d93cee7ad2de27e08844c9d1a5df71d327b2,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03904,1,Stable Audio v1,development,consumed_aime_test,aime:da9cbcfbd337dfb0,aime:da9cbcfbd337dfb0,48000,10.0,e910fd7d670c518a3d11c0debcc896b21318417be67bf9613500e8492706c8ae,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03905,1,Stable Audio v1,development,consumed_aime_test,aime:7397153766f477a9,aime:7397153766f477a9,48000,10.0,83a6491fb66637d2a6086ca4a34865561b89f0a5c37cf72545204a9003ac690b,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03906,1,Stable Audio v1,development,consumed_aime_test,aime:2fab39bd97f61f43,aime:2fab39bd97f61f43,48000,10.0,528e8da739e4cbe2cd3b412898e27920fe562381e6be3a3be5dfd39f8a213238,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03907,1,Stable Audio v1,development,consumed_aime_test,aime:03a6ced3a683b7a7,aime:03a6ced3a683b7a7,48000,10.0,8e13e33b202c41b907fda0fb0fc07c51f60e5307abb17cfbcd92b4ee0debb0c6,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03908,1,Stable Audio v1,development,consumed_aime_test,aime:4452f55308439a9c,aime:4452f55308439a9c,48000,10.0,d0e3b33c152b83cbf53b5b86082b1bb600a779b729b8cf44151cf6503cbeb41c,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03909,1,Stable Audio v1,development,consumed_aime_test,aime:50d4a0f7d88db787,aime:50d4a0f7d88db787,48000,10.0,cd377ea304dbb3aa41333de8423880ddf3bd46ea7013f69d36397ec2ed2ff398,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03910,1,Stable Audio v1,development,consumed_aime_test,aime:edd5bb4763c6eb09,aime:edd5bb4763c6eb09,48000,10.0,930bc75a4b0079c3a32f17cbd41ff497600ad69b9fb9bb8b19feb3e6ac79dffd,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03911,1,Stable Audio v1,development,consumed_aime_test,aime:4aea9a4c8124cdb0,aime:4aea9a4c8124cdb0,48000,10.0,94bb28b468aeaf1195405433a8f695fedfaf55f11db90705da580ca653bce7d6,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03912,1,Stable Audio v1,development,consumed_aime_test,aime:f8fa5c14ade1a73d,aime:f8fa5c14ade1a73d,48000,10.0,a626a7e4a7679e90c475dde283c000eb7406431babe55509a714cff9d7bedfd1,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03913,1,Stable Audio v1,development,consumed_aime_test,aime:5ea0731991fc2cf0,aime:5ea0731991fc2cf0,48000,10.0,cfcf7fb03b5bbe39b3b04adc49c2dded79dd3a678644da8a88eb8f108ac316ea,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03914,1,Stable Audio v1,development,consumed_aime_test,aime:52e9ac0414509b60,aime:52e9ac0414509b60,48000,10.0,25a0d3b1ccaaf96551f52350f15169d0741ce9c63a00f1d040e687f2823ace2b,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03915,1,Stable Audio v1,development,consumed_aime_test,aime:cbbc13961d50d67c,aime:cbbc13961d50d67c,48000,10.0,471d2c2599948d295c5898424757e27921569a8cd094433f349f5e70476fb265,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03916,1,Stable Audio v1,development,consumed_aime_test,aime:15e081e5a0ac7cff,aime:15e081e5a0ac7cff,48000,10.0,b57619ebeebc2c5645f91aca9dc3a28e31605c94b222e79da1dff1ebbfd9c1fe,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03917,1,Stable Audio v1,development,consumed_aime_test,aime:186d61e3403a9ad2,aime:186d61e3403a9ad2,48000,10.0,e79316baa4e984146eb9300befb044c0bc95c3c0b2346f80fe59a09501cd1e3d,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03918,1,Stable Audio v1,development,consumed_aime_test,aime:85d05a74bd71a6a4,aime:85d05a74bd71a6a4,48000,10.0,f654fb53513558b1ee7d5c74a1a1b007fa25b0c58786d28f72a6b3af9c9de0d3,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03919,1,Stable Audio v1,development,consumed_aime_test,aime:5b16a0404e96eccf,aime:5b16a0404e96eccf,48000,10.0,6e9b59b3c653e05f707779fa5fe7e72f9fa348cd2ba0defbd5705e902f1b1311,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03920,1,Stable Audio v1,development,consumed_aime_test,aime:97734fd37f522743,aime:97734fd37f522743,48000,10.0,78cba8dc3130a589eca9cfb49e069336ea75336d6cce215b831e4f50bf040ab0,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03921,1,Stable Audio v1,development,consumed_aime_test,aime:b6b0a9e37a782842,aime:b6b0a9e37a782842,48000,10.0,d2e83bc901edd62d0205ce6f33a9ef8210e80496d2e419341d73076b7a0dbb50,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03922,1,Stable Audio v1,development,consumed_aime_test,aime:edc60af3e40b2ffc,aime:edc60af3e40b2ffc,48000,10.0,2096f0e83fee682abaee41ff5b987c0c7b3710f98cda7c001dda1fef5bcdf676,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03923,1,Stable Audio v1,development,consumed_aime_test,aime:b5e947310702a8bd,aime:b5e947310702a8bd,48000,10.0,ad53f129ee1f0914fae7a1804244578d0712c4bd529f97ffae5743490ea0eff6,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03924,1,Stable Audio v1,development,consumed_aime_test,aime:937c51820ea19c96,aime:937c51820ea19c96,48000,10.0,d30157dad645ba96d09b31ea8cac50b1066854b46e7614fcfba014755d7e4e27,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03925,1,Stable Audio v1,development,consumed_aime_test,aime:1929dc163c072644,aime:1929dc163c072644,48000,10.0,dc710f575d7b204f8b43c1d487eb4a147b50e8c42d91d6d567119d86c09e1eef,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03926,1,Stable Audio v1,development,consumed_aime_test,aime:371dc847cde66987,aime:371dc847cde66987,48000,10.0,d7131b1296002c1c8743ca423a95ff8acf4776a40b293eeff18f26952ab89c42,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03927,1,Stable Audio v1,development,consumed_aime_test,aime:20f5c2903de3994b,aime:20f5c2903de3994b,48000,10.0,220984fa6317f3dd2fd05c7b29d49baa725a8fe70104acc210e7d2b1c7854102,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03928,1,Stable Audio v1,development,consumed_aime_test,aime:c4b481a07349c2cf,aime:c4b481a07349c2cf,48000,10.0,a56dac27fa162b7f944aeff5f2a7713f8d3f1b130d1dc77809fcd5addb1ff2e5,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03929,1,Stable Audio v1,development,consumed_aime_test,aime:34d6eff1cffa69e5,aime:34d6eff1cffa69e5,48000,10.0,1c866d44a379aad5c60e44652e724d532ec68a472574dbb4e5f7b70d6fcf76d6,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03930,1,Stable Audio v1,development,consumed_aime_test,aime:b51540fae9a9864e,aime:b51540fae9a9864e,48000,10.0,f7125b98754cc84e4070f551c5f24f02b165698b046b7659747fa72f3d33de30,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03931,1,Stable Audio v1,development,consumed_aime_test,aime:5c137d308cdbf145,aime:5c137d308cdbf145,48000,10.0,86070dda7c906e8ba9acc976d08be29ead79f08a0aa5ffe18bce87fc94312811,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03932,1,Stable Audio v1,development,consumed_aime_test,aime:74fd43a5662fb6f3,aime:74fd43a5662fb6f3,48000,10.0,73fbf3408c4282947c43c9e223f57248ae3b7851b5414cb3990ef4aa5d9adcf6,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03933,1,Stable Audio v1,development,consumed_aime_test,aime:4f77226ec73b0336,aime:4f77226ec73b0336,48000,10.0,6ba4f0e33c5e8f8c4b2fcd42f94405be0a1378055d77dc2addc3895a73fc53ff,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03934,1,Stable Audio v1,development,consumed_aime_test,aime:e20b823fea6b7ef6,aime:e20b823fea6b7ef6,48000,10.0,d8f7261efc9c4da00d71eb7356ab130e6b898b0ebc8484c96ef2dc806b24f668,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03935,1,Stable Audio v1,development,consumed_aime_test,aime:da0f68a9bfefb464,aime:da0f68a9bfefb464,48000,10.0,fece67969c1cb22f7079c9242d6317890cb3044746482c7ca4c2d5d9a90b2250,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03936,1,Stable Audio v1,development,consumed_aime_test,aime:3f39a3e2b8e5d116,aime:3f39a3e2b8e5d116,48000,10.0,97f5052928e043c761d881055f58d08c38f90ef07c31c7c868c21e6430195f8b,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03937,1,Stable Audio v1,development,consumed_aime_test,aime:eb04fb35747df1ce,aime:eb04fb35747df1ce,48000,10.0,5d5750d95c2b32b5696476df0e2ad34a374a721abab6c492a415511fe1671b8f,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03938,1,Stable Audio v1,development,consumed_aime_test,aime:fd3a59c2c6578b83,aime:fd3a59c2c6578b83,48000,10.0,3348b43524c6a1ec1382a9f31a26e932bc986982f1550812d2a93424bf36f41e,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03939,1,Stable Audio v1,development,consumed_aime_test,aime:0ff70182db298fc8,aime:0ff70182db298fc8,48000,10.0,b6746a83aee3e5ba0cd9e46af7cc6b2609a64bbc20d72b0fb125f4a40b0a15b1,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03940,1,Stable Audio v1,development,consumed_aime_test,aime:506e956aafeea70f,aime:506e956aafeea70f,48000,10.0,12e6ba6ce277513dae65e6cab18b456a24e0a8d29daf5da65e09142347cfaf65,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03941,1,Stable Audio v1,development,consumed_aime_test,aime:b7b650f71c1b4dab,aime:b7b650f71c1b4dab,48000,10.0,3df984310c6cf3ed7ce06166884214e72e1ba2eb4530d6e5e4c0c18439ba02d9,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03942,1,Stable Audio v1,development,consumed_aime_test,aime:0a0daf7e6dfcf329,aime:0a0daf7e6dfcf329,48000,10.0,67696ed0e705aa21d8b65ad9f17d7baffeb0fd222638d7d87c41a7b2a47c46a1,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03943,1,Stable Audio v1,development,consumed_aime_test,aime:3e1db8e1c1f9d780,aime:3e1db8e1c1f9d780,48000,10.0,ce3ab9b9cab2c20074f7c3a9ac34554dbaad2dca42358fa6807f7981f6fcd5e7,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03944,1,Stable Audio v1,development,consumed_aime_test,aime:1c2174c87a0832a7,aime:1c2174c87a0832a7,48000,10.0,9be8bb02bdfca1f4eaae85362070447719fe66e33f434dcb194c354f11ff858f,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03945,1,Stable Audio v1,development,consumed_aime_test,aime:1667137b8ef4e911,aime:1667137b8ef4e911,48000,10.0,65e4defc0624e079a2c59596b9bd57fe39509180d544e80c4e4e23eff01fdd7b,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03946,1,Stable Audio v1,development,consumed_aime_test,aime:c71f31e1a9f0c399,aime:c71f31e1a9f0c399,48000,10.0,9be8544f79e59d40af2e56b0113d89040f280ffec12be12528d3236c29ad471a,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03947,1,Stable Audio v1,development,consumed_aime_test,aime:a7b18260f06fc378,aime:a7b18260f06fc378,48000,10.0,07bdaac2d6649c55ee8da8fe82ac37de97900581e43c088f5660958141f3f54e,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03948,1,Stable Audio v1,development,consumed_aime_test,aime:3a814669d185acd6,aime:3a814669d185acd6,48000,10.0,caa42e23c69fd6ba942a3ed1e2da60785a739288bad1a2d086b72b4870e85906,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03949,1,Stable Audio v1,development,consumed_aime_test,aime:8786173ea98420dd,aime:8786173ea98420dd,48000,10.0,c7a75b55802cc81b391aecd750891dbcb216b55cb9320fc65a507c440c50da71,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03950,1,Stable Audio v1,development,consumed_aime_test,aime:a89c4c1ac2b61f18,aime:a89c4c1ac2b61f18,48000,10.0,d814168793b21f320167ea9458ce964c76abf786790131c37e19de8ea92d86d4,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03951,1,Stable Audio v1,development,consumed_aime_test,aime:e74d0668ce5a1d54,aime:e74d0668ce5a1d54,48000,10.0,9e2b903d729dd1af681e7409f0c6d91f7e349c71e5491b3d8f9152951effaee9,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03952,1,Stable Audio v1,development,consumed_aime_test,aime:d39ae6e0850940fd,aime:d39ae6e0850940fd,48000,10.0,163f362e8222ed11d26839361e515848abdba079c1d205beead7e2ba9a063f4a,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03953,1,Stable Audio v1,development,consumed_aime_test,aime:76917375c968b887,aime:76917375c968b887,48000,10.0,4be7b9b3c3998da3fdb7d5b9befc337cfbb09b9ec06b6320687428c622b75aed,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03954,1,Stable Audio v1,development,consumed_aime_test,aime:88538212a0f3df92,aime:88538212a0f3df92,48000,10.0,4666ad1c9d88e2a032bb426cff1ca71fbcc7c0be65830971106b95077cd15058,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03955,1,Stable Audio v1,development,consumed_aime_test,aime:1f4a895f7006f740,aime:1f4a895f7006f740,48000,10.0,4f568dd68e728e8b6a0650def0b68868aad1e24cd2571b0f2037cbcc8db172e7,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03956,1,Stable Audio v1,development,consumed_aime_test,aime:84cf37a9f196f617,aime:84cf37a9f196f617,48000,10.0,5be611056aa4d7b928fcd36c7744afa22fc3d6bb337fbfa35d7f5c2125f3e598,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03957,1,Stable Audio v1,development,consumed_aime_test,aime:61b718617636eabf,aime:61b718617636eabf,48000,10.0,45cdce2aecaa48225d2d8f723a98326bc5534fe424c23c62b74136e33c5d9a63,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03958,1,Stable Audio v1,development,consumed_aime_test,aime:924509251d4a2d59,aime:924509251d4a2d59,48000,10.0,2bcf75948b79aeefb4a327899d125f487802ee6db94916c99c0b3b6ef23abd62,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03959,1,Stable Audio v1,development,consumed_aime_test,aime:0317c7bb49221933,aime:0317c7bb49221933,48000,10.0,85353625a120db8a446bf60dfc66bda41a0ee74f828d19ec7a5937481fb32e1a,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03960,1,Stable Audio v1,development,consumed_aime_test,aime:f6c2cb95f6d0d773,aime:f6c2cb95f6d0d773,48000,10.0,ba748ab88e29502dd640e6ebcb74c13b811addbf719c72c1870c8c0312c9ec26,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03961,1,Stable Audio v1,development,consumed_aime_test,aime:ef61adf010fab796,aime:ef61adf010fab796,48000,10.0,4385fc3a2b4158c1e27c7924109921ba3e875b2f5d2f3f77a43c3c8742fe8627,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03962,1,Stable Audio v1,development,consumed_aime_test,aime:552a64be2310d402,aime:552a64be2310d402,48000,10.0,418e66d1dd766f2fa8f9e556beee4d1f71d6b696d0dcbc81a2dc6f3d60b8d49d,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03963,1,Stable Audio v1,development,consumed_aime_test,aime:8b3c3663ce899ddf,aime:8b3c3663ce899ddf,48000,10.0,d33c0ceb298fd817aaa312807e578bd13d8b3a765bea7089cdfe240859d32a56,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03964,1,Stable Audio v1,development,consumed_aime_test,aime:39ebb3c8c271f108,aime:39ebb3c8c271f108,48000,10.0,739b7a8d45269067bf40e1226dea905e420f45c85863d6cd87bdc326b305a3e5,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03965,1,Stable Audio v1,development,consumed_aime_test,aime:b27b920e4fdad6d5,aime:b27b920e4fdad6d5,48000,10.0,48dd2bbc202d941d0363f4d1a54670ba7d27953de4ec569fd77af66b4e0f6ea8,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03966,1,Stable Audio v1,development,consumed_aime_test,aime:0d57cad825eff491,aime:0d57cad825eff491,48000,10.0,f8eeef9a137ac31370fc8264f99bf4a4b4a95e04863937f8fbf26e9adce1ab00,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03967,1,Stable Audio v1,development,consumed_aime_test,aime:cf4a754e950c4fc9,aime:cf4a754e950c4fc9,48000,10.0,65385cc8c60f2448232e7d6efae428027eeac88c0981795924b9d7de1e681755,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
aime_stable_audio_v1_03968,1,Stable Audio v1,development,consumed_aime_test,aime:fc80959dfd410e52,aime:fc80959dfd410e52,48000,10.0,b53c6bc74b9402a7299473f37045b3539d2fc71a659caf3255569d29de602406,AIME_pinned,prior,10,10s,0.0,0.0,0,1,1,Stable Audio,
