id,cohort,role,group_id,component_id,source_index
ai_audiox_24946,historical_10s,provisional,ai_audiox_third_party:output_24946,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_12132,historical_10s,provisional,ai_audiox_third_party:output_12132,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_15617,historical_10s,provisional,ai_audiox_third_party:output_15617,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_2943,historical_10s,provisional,ai_audiox_third_party:output_2943,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_26350,historical_10s,provisional,ai_audiox_third_party:output_26350,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_15523,historical_10s,provisional,ai_audiox_third_party:output_15523,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_37555,historical_10s,provisional,ai_audiox_third_party:output_37555,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_1564,historical_10s,provisional,ai_audiox_third_party:output_1564,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_22773,historical_10s,provisional,ai_audiox_third_party:output_22773,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_22020,historical_10s,provisional,ai_audiox_third_party:output_22020,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_10097,historical_10s,provisional,ai_audiox_third_party:output_10097,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_15146,historical_10s,provisional,ai_audiox_third_party:output_15146,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_37393,historical_10s,provisional,ai_audiox_third_party:output_37393,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_281,historical_10s,provisional,ai_audiox_third_party:output_281,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_32855,historical_10s,provisional,ai_audiox_third_party:output_32855,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_1469,historical_10s,provisional,ai_audiox_third_party:output_1469,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_38663,historical_10s,provisional,ai_audiox_third_party:output_38663,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_37875,historical_10s,provisional,ai_audiox_third_party:output_37875,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_12084,historical_10s,provisional,ai_audiox_third_party:output_12084,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_36645,historical_10s,provisional,ai_audiox_third_party:output_36645,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_7518,historical_10s,provisional,ai_audiox_third_party:output_7518,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_14154,historical_10s,provisional,ai_audiox_third_party:output_14154,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_31072,historical_10s,provisional,ai_audiox_third_party:output_31072,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_23,historical_10s,provisional,ai_audiox_third_party:output_23,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_16206,historical_10s,provisional,ai_audiox_third_party:output_16206,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_39649,historical_10s,provisional,ai_audiox_third_party:output_39649,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_28749,historical_10s,provisional,ai_audiox_third_party:output_28749,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_38961,historical_10s,provisional,ai_audiox_third_party:output_38961,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_35310,historical_10s,provisional,ai_audiox_third_party:output_35310,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_35659,historical_10s,provisional,ai_audiox_third_party:output_35659,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_5244,historical_10s,provisional,ai_audiox_third_party:output_5244,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_36710,historical_10s,provisional,ai_audiox_third_party:output_36710,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_14436,historical_10s,provisional,ai_audiox_third_party:output_14436,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_13617,historical_10s,provisional,ai_audiox_third_party:output_13617,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_33750,historical_10s,provisional,ai_audiox_third_party:output_33750,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_11386,historical_10s,provisional,ai_audiox_third_party:output_11386,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_5776,historical_10s,provisional,ai_audiox_third_party:output_5776,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_11175,historical_10s,provisional,ai_audiox_third_party:output_11175,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_38869,historical_10s,provisional,ai_audiox_third_party:output_38869,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_25239,historical_10s,provisional,ai_audiox_third_party:output_25239,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_7409,historical_10s,provisional,ai_audiox_third_party:output_7409,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_23166,historical_10s,provisional,ai_audiox_third_party:output_23166,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_38150,historical_10s,provisional,ai_audiox_third_party:output_38150,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_22182,historical_10s,provisional,ai_audiox_third_party:output_22182,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_6005,historical_10s,provisional,ai_audiox_third_party:output_6005,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_9899,historical_10s,provisional,ai_audiox_third_party:output_9899,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_29917,historical_10s,provisional,ai_audiox_third_party:output_29917,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_20380,historical_10s,provisional,ai_audiox_third_party:output_20380,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_19731,historical_10s,provisional,ai_audiox_third_party:output_19731,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_36627,historical_10s,provisional,ai_audiox_third_party:output_36627,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_30431,historical_10s,provisional,ai_audiox_third_party:output_30431,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_39272,historical_10s,provisional,ai_audiox_third_party:output_39272,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_33207,historical_10s,provisional,ai_audiox_third_party:output_33207,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_25710,historical_10s,provisional,ai_audiox_third_party:output_25710,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_15756,historical_10s,provisional,ai_audiox_third_party:output_15756,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_12796,historical_10s,provisional,ai_audiox_third_party:output_12796,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_10405,historical_10s,provisional,ai_audiox_third_party:output_10405,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_36374,historical_10s,provisional,ai_audiox_third_party:output_36374,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_28018,historical_10s,provisional,ai_audiox_third_party:output_28018,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_26564,historical_10s,provisional,ai_audiox_third_party:output_26564,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_20957,historical_10s,provisional,ai_audiox_third_party:output_20957,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_13745,historical_10s,provisional,ai_audiox_third_party:output_13745,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_3437,historical_10s,provisional,ai_audiox_third_party:output_3437,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_20379,historical_10s,provisional,ai_audiox_third_party:output_20379,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_32412,historical_10s,provisional,ai_audiox_third_party:output_32412,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_3490,historical_10s,provisional,ai_audiox_third_party:output_3490,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_4928,historical_10s,provisional,ai_audiox_third_party:output_4928,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_29916,historical_10s,provisional,ai_audiox_third_party:output_29916,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_6915,historical_10s,provisional,ai_audiox_third_party:output_6915,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_8319,historical_10s,provisional,ai_audiox_third_party:output_8319,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_1824,historical_10s,provisional,ai_audiox_third_party:output_1824,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_19522,historical_10s,provisional,ai_audiox_third_party:output_19522,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_10657,historical_10s,provisional,ai_audiox_third_party:output_10657,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_35136,historical_10s,provisional,ai_audiox_third_party:output_35136,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_22063,historical_10s,provisional,ai_audiox_third_party:output_22063,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_25677,historical_10s,provisional,ai_audiox_third_party:output_25677,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_3375,historical_10s,provisional,ai_audiox_third_party:output_3375,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_1671,historical_10s,provisional,ai_audiox_third_party:output_1671,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_39739,historical_10s,provisional,ai_audiox_third_party:output_39739,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_491,historical_10s,provisional,ai_audiox_third_party:output_491,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_6693,historical_10s,provisional,ai_audiox_third_party:output_6693,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_312,historical_10s,provisional,ai_audiox_third_party:output_312,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_16209,historical_10s,provisional,ai_audiox_third_party:output_16209,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_4843,historical_10s,provisional,ai_audiox_third_party:output_4843,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_34716,historical_10s,provisional,ai_audiox_third_party:output_34716,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_27509,historical_10s,provisional,ai_audiox_third_party:output_27509,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_20747,historical_10s,provisional,ai_audiox_third_party:output_20747,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_38948,historical_10s,provisional,ai_audiox_third_party:output_38948,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_36428,historical_10s,provisional,ai_audiox_third_party:output_36428,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_31933,historical_10s,provisional,ai_audiox_third_party:output_31933,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_21335,historical_10s,provisional,ai_audiox_third_party:output_21335,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_505,historical_10s,provisional,ai_audiox_third_party:output_505,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_4597,historical_10s,provisional,ai_audiox_third_party:output_4597,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_33288,historical_10s,provisional,ai_audiox_third_party:output_33288,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_11283,historical_10s,provisional,ai_audiox_third_party:output_11283,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_12104,historical_10s,provisional,ai_audiox_third_party:output_12104,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_13333,historical_10s,provisional,ai_audiox_third_party:output_13333,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_26232,historical_10s,provisional,ai_audiox_third_party:output_26232,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_1697,historical_10s,provisional,ai_audiox_third_party:output_1697,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_37042,historical_10s,provisional,ai_audiox_third_party:output_37042,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_19082,historical_10s,provisional,ai_audiox_third_party:output_19082,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_30449,historical_10s,provisional,ai_audiox_third_party:output_30449,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_18817,historical_10s,provisional,ai_audiox_third_party:output_18817,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_18051,historical_10s,provisional,ai_audiox_third_party:output_18051,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_16034,historical_10s,provisional,ai_audiox_third_party:output_16034,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_33158,historical_10s,provisional,ai_audiox_third_party:output_33158,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_34947,historical_10s,provisional,ai_audiox_third_party:output_34947,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_25576,historical_10s,provisional,ai_audiox_third_party:output_25576,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_39849,historical_10s,provisional,ai_audiox_third_party:output_39849,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_34776,historical_10s,provisional,ai_audiox_third_party:output_34776,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_11428,historical_10s,provisional,ai_audiox_third_party:output_11428,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_1362,historical_10s,provisional,ai_audiox_third_party:output_1362,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_830,historical_10s,provisional,ai_audiox_third_party:output_830,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_33885,historical_10s,provisional,ai_audiox_third_party:output_33885,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_11048,historical_10s,provisional,ai_audiox_third_party:output_11048,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_13298,historical_10s,provisional,ai_audiox_third_party:output_13298,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_783,historical_10s,provisional,ai_audiox_third_party:output_783,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_10366,historical_10s,provisional,ai_audiox_third_party:output_10366,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_21791,historical_10s,provisional,ai_audiox_third_party:output_21791,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_20157,historical_10s,provisional,ai_audiox_third_party:output_20157,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_33668,historical_10s,provisional,ai_audiox_third_party:output_33668,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_24769,historical_10s,provisional,ai_audiox_third_party:output_24769,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_32967,historical_10s,provisional,ai_audiox_third_party:output_32967,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_20264,historical_10s,provisional,ai_audiox_third_party:output_20264,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_30860,historical_10s,provisional,ai_audiox_third_party:output_30860,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_16370,historical_10s,provisional,ai_audiox_third_party:output_16370,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_25595,historical_10s,provisional,ai_audiox_third_party:output_25595,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_33907,historical_10s,provisional,ai_audiox_third_party:output_33907,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_38458,historical_10s,provisional,ai_audiox_third_party:output_38458,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_27650,historical_10s,provisional,ai_audiox_third_party:output_27650,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_36980,historical_10s,provisional,ai_audiox_third_party:output_36980,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_22945,historical_10s,provisional,ai_audiox_third_party:output_22945,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_23535,historical_10s,provisional,ai_audiox_third_party:output_23535,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_30368,historical_10s,provisional,ai_audiox_third_party:output_30368,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_22098,historical_10s,provisional,ai_audiox_third_party:output_22098,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_4015,historical_10s,provisional,ai_audiox_third_party:output_4015,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_16782,historical_10s,provisional,ai_audiox_third_party:output_16782,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_13482,historical_10s,provisional,ai_audiox_third_party:output_13482,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_17133,historical_10s,provisional,ai_audiox_third_party:output_17133,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_18090,historical_10s,provisional,ai_audiox_third_party:output_18090,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_1039,historical_10s,provisional,ai_audiox_third_party:output_1039,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_32334,historical_10s,provisional,ai_audiox_third_party:output_32334,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_36395,historical_10s,provisional,ai_audiox_third_party:output_36395,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_29181,historical_10s,provisional,ai_audiox_third_party:output_29181,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_37686,historical_10s,provisional,ai_audiox_third_party:output_37686,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_28800,historical_10s,provisional,ai_audiox_third_party:output_28800,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_17467,historical_10s,provisional,ai_audiox_third_party:output_17467,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_2640,historical_10s,provisional,ai_audiox_third_party:output_2640,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_11087,historical_10s,provisional,ai_audiox_third_party:output_11087,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_8416,historical_10s,provisional,ai_audiox_third_party:output_8416,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_24459,historical_10s,provisional,ai_audiox_third_party:output_24459,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_33389,historical_10s,provisional,ai_audiox_third_party:output_33389,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_35032,historical_10s,provisional,ai_audiox_third_party:output_35032,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_1423,historical_10s,provisional,ai_audiox_third_party:output_1423,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_15298,historical_10s,provisional,ai_audiox_third_party:output_15298,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_32385,historical_10s,provisional,ai_audiox_third_party:output_32385,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_34107,historical_10s,provisional,ai_audiox_third_party:output_34107,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_27535,historical_10s,provisional,ai_audiox_third_party:output_27535,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_28534,historical_10s,provisional,ai_audiox_third_party:output_28534,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_13022,historical_10s,provisional,ai_audiox_third_party:output_13022,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_1943,historical_10s,provisional,ai_audiox_third_party:output_1943,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_28972,historical_10s,provisional,ai_audiox_third_party:output_28972,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_1177,historical_10s,provisional,ai_audiox_third_party:output_1177,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_24246,historical_10s,provisional,ai_audiox_third_party:output_24246,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_38416,historical_10s,provisional,ai_audiox_third_party:output_38416,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_39441,historical_10s,provisional,ai_audiox_third_party:output_39441,,historical_input_inventory_v1/metadata_10s.csv
ai_audiox_10318,historical_10s,provisional,ai_audiox_third_party:output_10318,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_001,historical_10s,pilot,ai_diffrhythm_pilot:2012_november_fakeAwake04 back to A minor,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_002,historical_10s,pilot,ai_diffrhythm_pilot:2012_november_fakeAwake04 back to A minor,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_003,historical_10s,pilot,ai_diffrhythm_pilot:2012_november_fakeAwake04 back to A minor,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_004,historical_10s,pilot,ai_diffrhythm_pilot:2012_november_fakeAwake04 back to A minor,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_005,historical_10s,pilot,ai_diffrhythm_pilot:2012_november_fakeAwake04 back to A minor,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_006,historical_10s,pilot,ai_diffrhythm_pilot:ChoirChordsBassMaster,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_007,historical_10s,pilot,ai_diffrhythm_pilot:ChoirChordsBassMaster,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_008,historical_10s,pilot,ai_diffrhythm_pilot:ChoirChordsBassMaster,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_009,historical_10s,pilot,ai_diffrhythm_pilot:ChoirChordsBassMaster,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_010,historical_10s,pilot,ai_diffrhythm_pilot:ChoirChordsBassMaster,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_011,historical_10s,pilot,ai_diffrhythm_pilot:Christmas synths,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_012,historical_10s,pilot,ai_diffrhythm_pilot:Christmas synths,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_013,historical_10s,pilot,ai_diffrhythm_pilot:Christmas synths,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_014,historical_10s,pilot,ai_diffrhythm_pilot:Christmas synths,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_015,historical_10s,pilot,ai_diffrhythm_pilot:Christmas synths,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_016,historical_10s,pilot,ai_diffrhythm_pilot:TownTheme,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_017,historical_10s,pilot,ai_diffrhythm_pilot:TownTheme,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_018,historical_10s,pilot,ai_diffrhythm_pilot:TownTheme,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_019,historical_10s,pilot,ai_diffrhythm_pilot:TownTheme,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_020,historical_10s,pilot,ai_diffrhythm_pilot:TownTheme,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_021,historical_10s,pilot,ai_diffrhythm_pilot:action game theme,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_022,historical_10s,pilot,ai_diffrhythm_pilot:action game theme,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_023,historical_10s,pilot,ai_diffrhythm_pilot:action game theme,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_024,historical_10s,pilot,ai_diffrhythm_pilot:action game theme,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_025,historical_10s,pilot,ai_diffrhythm_pilot:action game theme,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_026,historical_10s,pilot,ai_diffrhythm_pilot:awake10_megaWall,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_027,historical_10s,pilot,ai_diffrhythm_pilot:awake10_megaWall,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_028,historical_10s,pilot,ai_diffrhythm_pilot:awake10_megaWall,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_029,historical_10s,pilot,ai_diffrhythm_pilot:awake10_megaWall,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_030,historical_10s,pilot,ai_diffrhythm_pilot:awake10_megaWall,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_031,historical_10s,pilot,ai_diffrhythm_pilot:endrit_tone,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_032,historical_10s,pilot,ai_diffrhythm_pilot:endrit_tone,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_033,historical_10s,pilot,ai_diffrhythm_pilot:endrit_tone,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_034,historical_10s,pilot,ai_diffrhythm_pilot:endrit_tone,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_035,historical_10s,pilot,ai_diffrhythm_pilot:endrit_tone,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_036,historical_10s,pilot,ai_diffrhythm_pilot:ente_evil,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_037,historical_10s,pilot,ai_diffrhythm_pilot:ente_evil,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_038,historical_10s,pilot,ai_diffrhythm_pilot:ente_evil,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_039,historical_10s,pilot,ai_diffrhythm_pilot:ente_evil,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_040,historical_10s,pilot,ai_diffrhythm_pilot:ente_evil,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_041,historical_10s,pilot,ai_diffrhythm_pilot:fight,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_042,historical_10s,pilot,ai_diffrhythm_pilot:fight,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_043,historical_10s,pilot,ai_diffrhythm_pilot:fight,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_044,historical_10s,pilot,ai_diffrhythm_pilot:fight,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_045,historical_10s,pilot,ai_diffrhythm_pilot:fight,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_046,historical_10s,pilot,ai_diffrhythm_pilot:funkydiscobeatstoboogieslashwoogieto,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_047,historical_10s,pilot,ai_diffrhythm_pilot:funkydiscobeatstoboogieslashwoogieto,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_048,historical_10s,pilot,ai_diffrhythm_pilot:funkydiscobeatstoboogieslashwoogieto,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_049,historical_10s,pilot,ai_diffrhythm_pilot:funkydiscobeatstoboogieslashwoogieto,,historical_input_inventory_v1/metadata_10s.csv
ai_diffrhythm_pilot_050,historical_10s,pilot,ai_diffrhythm_pilot:funkydiscobeatstoboogieslashwoogieto,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_000107_1,historical_30s,development,muse:suno_cn_000107,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000134_1,historical_30s,development,muse:suno_cn_000134,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000244_1,historical_30s,locked,muse:suno_cn_000244,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000268_1,historical_30s,development,muse:suno_cn_000268,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000394_1,historical_30s,development,muse:suno_cn_000394,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000484_0,historical_30s,development,muse:suno_cn_000484,,historical_input_inventory_v1/metadata_30s.csv
ai_acestep_muse_cn_suno_cn_000585_1,historical_30s,development,muse:suno_cn_000585,,historical_input_inventory_v1/metadata_30s.csv
